ID	IPA	simp	trad	detail	piŋyiŋ	调类
	koŋ⁵³	恭	恭			koŋ1
	koŋ⁴⁵	龚	龔	又		koŋ3
	koŋ⁴⁵	拱	拱			koŋ3
	koŋ⁴⁵	巩	鞏			koŋ3
	koŋ⁴²³	贡	貢			koŋ5
	koŋ⁴²³	汞	汞			koŋ5
	koŋ⁴²³	供	供	上～		koŋ5
	kʰoŋ⁵³	空	空	～氣		kʰoŋ1
	kʰoŋ⁴⁵	孔	孔			kʰoŋ3
	kʰoŋ⁴⁵	恐	恐			kʰoŋ3
	kʰoŋ⁴²³	控	控			kʰoŋ5
	kʰoŋ⁴²³	空	空	房間～		kʰoŋ5
	ɡoŋ²¹³	共	共			ɡoŋ6
	hoŋ⁵³	轰	轟	～出去		hoŋ1
	hoŋ⁵³	轰	揈	～出去		hoŋ1
	hoŋ⁵³	訇	訇			hoŋ1
	hoŋ⁵³	哄	哄	～搶		hoŋ1
	hoŋ⁵³	烘	烘			hoŋ1
	hoŋ⁴⁵	哄	哄	～騙		hoŋ3
	hoŋ⁴²³	哄	哄	起～		hoŋ5
	hoŋ⁴²³	哄	鬨	起～		hoŋ5
	hoŋ⁴²³	哄	閧	起～		hoŋ5
	ɦʰoŋ¹³	弘	弘			ɦʰoŋ2
	ɦʰoŋ¹³	宏	宏			ɦʰoŋ2
	ɦʰoŋ¹³	红	紅			ɦʰoŋ2
	ɦʰoŋ¹³	洪	洪			ɦʰoŋ2
	ɦʰoŋ¹³	鸿	鴻			ɦʰoŋ2
	ɦʰoŋ¹³	虹	虹	霓～燈		ɦʰoŋ2
	oŋ⁵³	翁	翁			oŋ1
	oŋ⁴²³	瓮	瓮			oŋ5
	oŋ⁴²³	瓮	甕			oŋ5
	oŋ⁴²³	沤	漚	（又）～爛		oŋ5
	tɕioŋ⁵³	均	均			tɕioŋ1
	tɕioŋ⁵³	钧	鈞			tɕioŋ1
	tɕioŋ⁵³	菌	菌			tɕioŋ1
	tɕioŋ⁵³	君	君			tɕioŋ1
	tɕioŋ⁵³	龚	龔	姓		tɕioŋ1
	tɕioŋ⁵³	军	軍			tɕioŋ1
	tɕioŋ⁴⁵	准	准	批～		tɕioŋ3
	tɕioŋ⁴⁵	准	準	標～		tɕioŋ3
	tsəŋ⁴⁵	准	准	（文）		tsəŋ3
	tsəŋ⁴⁵	准	準	（文）		tsəŋ3
	tɕioŋ⁴⁵	窘	窘			tɕioŋ3
	tɕioŋ⁴⁵	迥	迥			tɕioŋ3
	tɕʰioŋ⁵³	椿	椿	香～		tɕʰioŋ1
	tɕʰioŋ⁵³	春	春	～山頭：春天		tɕʰioŋ1
	tɕʰioŋ⁴⁵	蠢	蠢			tɕʰioŋ3
	dʑioŋ¹³	群	群			dʑioŋ2
	dʑioŋ¹³	群	羣	群本字		dʑioŋ2
	dʑioŋ¹³	裙	裙			dʑioŋ2
	dʑioŋ¹³	裙	帬	裙本字		dʑioŋ2
	dʑioŋ¹³	裙	裠	同裙		dʑioŋ2
	dʑioŋ¹³	琼	瓊			dʑioŋ2
	dʑioŋ¹³	穷	窮			dʑioŋ2
	ȵioŋ¹³	绒	絨			ȵioŋ2
	ȵioŋ¹³	茸	茸			ȵioŋ2
	ȵioŋ¹³	戎	戎			ȵioŋ2
	ɕioŋ⁵³	熏	熏			ɕioŋ1
	ɕioŋ⁵³	勋	勛			ɕioŋ1
	ɕioŋ⁵³	勋	勳			ɕioŋ1
	ɕioŋ⁵³	兄	兄			ɕioŋ1
	ɕioŋ⁵³	胸	胸			ɕioŋ1
	ɕioŋ⁵³	匈	匈			ɕioŋ1
	ɕioŋ⁵³	凶	凶	吉～		ɕioŋ1
	ɕioŋ⁵³	凶	兇	～手		ɕioŋ1
	ɕioŋ⁴²³	驯	馴			ɕioŋ5
	ɕioŋ⁴²³	训	訓			ɕioŋ5
	ʑioŋ²¹³	顺	順			ʑioŋ6
	ʑioŋ²¹³	润	潤			ʑioŋ6
	ʑioŋ²¹³	闰	閏			ʑioŋ6
	ɦioŋ¹³	匀	勻			ɦioŋ2
	ɦioŋ¹³	云	云	說		ɦioŋ2
	ɦioŋ¹³	云	雲			ɦioŋ2
	ɦioŋ¹³	芸	芸	～～眾生，～香		ɦioŋ2
	ɦioŋ¹³	芸	蕓	～薹		ɦioŋ2
	ɦioŋ¹³	耘	耘			ɦioŋ2
	ɦioŋ¹³	秐	秐	同耘		ɦioŋ2
	ɦioŋ¹³	赢	贏			ɦioŋ2
	ɦiŋ¹³	赢	贏	（文）		ɦiŋ2
	ɦioŋ¹³	荣	榮			ɦioŋ2
	zoŋ¹³	茸	茸			zoŋ2
	zoŋ¹³	戎	戎			zoŋ2
	ɦioŋ¹³	熊	熊			ɦioŋ2
	ɦioŋ¹³	雄	雄			ɦioŋ2
	ɦioŋ¹³	融	融			ɦioŋ2
	ɦioŋ¹³	容	容			ɦioŋ2
	ɦioŋ¹³	蓉	蓉			ɦioŋ2
	ɦioŋ¹³	镕	鎔			ɦioŋ2
	ɦioŋ¹³	溶	溶			ɦioŋ2
	ɦioŋ¹³	榕	榕			ɦioŋ2
	ɦioŋ¹³	熔	熔			ɦioŋ2
	ɦioŋ¹³	庸	庸			ɦioŋ2
	ɦioŋ²¹³	熨	熨			ɦioŋ6
	ɦioŋ²¹³	韵	韻			ɦioŋ6
	ɦioŋ²¹³	运	運			ɦioŋ6
	ɦioŋ²¹³	晕	暈			ɦioŋ6
	ɦioŋ²¹³	孕	孕			ɦioŋ6
	ɦioŋ²¹³	用	用			ɦioŋ6
	ɦioŋ²¹³	佣	佣	～金		ɦioŋ6
	ɦioŋ²¹³	佣	傭	～人		ɦioŋ6
	ioŋ⁵³	雍	雍			ioŋ1
	ioŋ⁴⁵	允	允			ioŋ3
	ioŋ⁴⁵	永	永			ioŋ3
	ioŋ⁴⁵	泳	泳			ioŋ3
	ioŋ⁴⁵	咏	咏			ioŋ3
	ioŋ⁴⁵	咏	詠			ioŋ3
	ioŋ⁴⁵	甬	甬			ioŋ3
	ioŋ⁴⁵	勇	勇			ioŋ3
	ioŋ⁴⁵	涌	湧			ioŋ3
	ioŋ⁴⁵	涌	涌			ioŋ3
	ioŋ⁴⁵	恿	恿			ioŋ3
	ioŋ⁴⁵	踊	踴			ioŋ3
	ioŋ⁴⁵	踊	踊			ioŋ3
	ioŋ⁴²³	酝	醖			ioŋ5
	ioŋ⁴²³	酝	醞			ioŋ5
	pəŋ⁵³	奔	奔			pəŋ1
	pəŋ⁵³	锛	錛	斧～		pəŋ1
	paŋ⁵³	崩	崩	～開		paŋ1
	pəŋ⁵³	崩	崩	（文）		pəŋ1
	paŋ⁴⁵	绷	綳	～帶		paŋ3
	paŋ⁴⁵	绷	繃	～帶		paŋ3
	pəŋ⁴⁵	本	本			pəŋ3
	pʰəŋ⁵³	喷	噴			pʰəŋ1
	pʰəŋ⁵³	烹	烹			pʰəŋ1
	bəŋ¹³	盆	盆			bəŋ2
	bəŋ²¹³	畚	畚	動詞：～田（用釘耙在水田裏翻土），～地（用釘耙在旱地上翻土）		bəŋ6
	bəŋ²¹³	笨	笨			bəŋ6
	məŋ⁵³	闷	悶			məŋ1
	məŋ¹³	亹	亹	～源（地名）		məŋ2
	məŋ¹³	门	門			məŋ2
	məŋ¹³	蚊	蚊			məŋ2
	məŋ¹³	闻	聞			məŋ2
	məŋ¹³	萌	萌			məŋ2
	məŋ¹³	明	明	～朝（明天）		məŋ2
	məŋ¹³	明	朙	～朝（明天）		məŋ2
	məŋ¹³	盟	盟			məŋ2
	məŋ²¹³	问	問			məŋ6
	fəŋ⁵³	分	分			fəŋ1
	fəŋ⁵³	吩	吩			fəŋ1
	fəŋ⁵³	芬	芬			fəŋ1
	fəŋ⁵³	纷	紛			fəŋ1
	fəŋ⁴⁵	粉	粉			fəŋ3
	fəŋ⁴²³	粪	糞			fəŋ5
	fəŋ⁴²³	奋	奮			fəŋ5
	fəŋ⁴²³	愤	憤			fəŋ5
	fəŋ⁴²³	忿	忿	氣～		fəŋ5
	vəŋ¹³	焚	焚			vəŋ2
	vəŋ¹³	坟	墳			vəŋ2
	vəŋ¹³	文	文			vəŋ2
	vəŋ¹³	雯	雯			vəŋ2
	vəŋ¹³	纹	紋			vəŋ2
	vəŋ¹³	蚊	蚊			vəŋ2
	vəŋ¹³	闻	聞			vəŋ2
	vəŋ²¹³	份	份			vəŋ6
	vəŋ²¹³	分	分	本～		vəŋ6
	vəŋ²¹³	刎	刎			vəŋ6
	vəŋ²¹³	吻	吻			vəŋ6
	vəŋ²¹³	问	問			vəŋ6
	təŋ⁵³	敦	敦			təŋ1
	təŋ⁵³	墩	墩			təŋ1
	təŋ⁵³	蹲	蹲			təŋ1
	təŋ⁵³	登	登			təŋ1
	təŋ⁵³	灯	燈			təŋ1
	təŋ⁴⁵	等	等			təŋ3
	təŋ⁴⁵	戥	戥			təŋ3
	təŋ⁴²³	顿	頓			təŋ5
	təŋ⁴²³	炖	燉			təŋ5
	təŋ⁴²³	凳	凳			təŋ5
	təŋ⁴²³	瞪	瞪			təŋ5
	tʰəŋ⁵³	吞	吞			tʰəŋ1
	tʰəŋ⁴⁵	氽	氽	漂浮：~勒水面上，用油炸：放勒油裏~一~		tʰəŋ3
	dəŋ¹³	豚	豚			dəŋ2
	dəŋ¹³	饨	飩			dəŋ2
	dəŋ¹³	臀	臀			dəŋ2
	dəŋ¹³	囤	囤			dəŋ2
	dəŋ¹³	滕	滕			dəŋ2
	dəŋ¹³	腾	騰			dəŋ2
	dəŋ¹³	誊	謄			dəŋ2
	dəŋ¹³	藤	藤			dəŋ2
	dəŋ²¹³	沌	沌			dəŋ6
	dəŋ²¹³	盾	盾			dəŋ6
	dəŋ²¹³	钝	鈍			dəŋ6
	dəŋ²¹³	遁	遁			dəŋ6
	dəŋ²¹³	邓	鄧			dəŋ6
	nəŋ¹³	能	能			nəŋ2
	nəŋ²¹³	嫩	嫩			nəŋ6
	ləŋ¹³	论	論	～語		ləŋ2
	ləŋ¹³	仑	侖			ləŋ2
	ləŋ¹³	仑	崙	崑～		ləŋ2
	ləŋ¹³	囵	圇	囫～		ləŋ2
	ləŋ¹³	伦	倫			ləŋ2
	ləŋ¹³	轮	輪			ləŋ2
	ləŋ¹³	楞	楞	～角		ləŋ2
	ləŋ²¹³	论	論	討～		ləŋ6
	tsəŋ⁵³	砧	砧			tsəŋ1
	tsəŋ⁵³	针	針			tsəŋ1
	tsəŋ⁵³	斟	斟			tsəŋ1
	tsəŋ⁵³	珍	珍			tsəŋ1
	tsəŋ⁵³	真	真			tsəŋ1
	tsəŋ⁵³	真	眞			tsəŋ1
	tsəŋ⁵³	尊	尊			tsəŋ1
	tsəŋ⁵³	遵	遵			tsəŋ1
	tsəŋ⁵³	肫	肫	鴨～，雞～		tsəŋ1
	tsəŋ⁵³	曾	曾	姓		tsəŋ1
	tsəŋ⁵³	增	增			tsəŋ1
	tsəŋ⁵³	憎	憎			tsəŋ1
	tsəŋ⁵³	罾	罾	扳～（一種漁網）		tsəŋ1
	tsəŋ⁵³	征	征	～服		tsəŋ1
	tsəŋ⁵³	征	徵	～求		tsəŋ1
	tsəŋ⁵³	蒸	蒸			tsəŋ1
	tsəŋ⁵³	争	爭	（文）戰～		tsəŋ1
	tsəŋ⁵³	筝	箏			tsəŋ1
	tsəŋ⁵³	睁	睜	（文）		tsəŋ1
	tsəŋ⁵³	贞	貞			tsəŋ1
	tsəŋ⁵³	侦	偵			tsəŋ1
	tsəŋ⁵³	祯	禎			tsəŋ1
	tsəŋ⁵³	媜	媜			tsəŋ1
	tsəŋ⁵³	桢	楨			tsəŋ1
	tsəŋ⁵³	帧	幀			tsəŋ1
	tsəŋ⁵³	正	正	～月		tsəŋ1
	tsəŋ⁵³	症	癥	～結		tsəŋ1
	tsəŋ⁴⁵	枕	枕			tsəŋ3
	tsəŋ⁴⁵	姫	姫	謹愼		tsəŋ3
	tsəŋ⁴⁵	轸	軫			tsəŋ3
	tsəŋ⁴⁵	轸	䡩			tsəŋ3
	tsəŋ⁴⁵	诊	診			tsəŋ3
	tsəŋ⁴⁵	疹	疹			tsəŋ3
	tsəŋ⁴⁵	拯	拯			tsəŋ3
	tsəŋ⁴⁵	整	整			tsəŋ3
	tsəŋ⁴²³	镇	鎮			tsəŋ5
	tsəŋ⁴²³	镇	鎭			tsəŋ5
	tsəŋ⁴²³	振	振			tsəŋ5
	tsəŋ⁴²³	震	震			tsəŋ5
	tsəŋ⁴²³	证	證	～據		tsəŋ5
	tsəŋ⁴²³	证	証	～諫		tsəŋ5
	tsəŋ⁴²³	症	證	～狀		tsəŋ5
	tsəŋ⁴²³	症	症	～狀		tsəŋ5
	tsəŋ⁴²³	甑	甑	飯～		tsəŋ5
	tsəŋ⁴²³	正	正			tsəŋ5
	tsəŋ⁴²³	政	政			tsəŋ5
	tsʰəŋ⁵³	村	村			tsʰəŋ1
	tsʰəŋ⁴²³	蹭	蹭			tsʰəŋ5
	tsʰəŋ⁵³	称	稱			tsʰəŋ1
	tsʰəŋ⁴²³	趁	趁			tsʰəŋ5
	tsʰəŋ⁴²³	寸	寸			tsʰəŋ5
	tsʰəŋ⁴²³	秤	秤			tsʰəŋ5
	tsʰəŋ⁴²³	乘	乘	動詞，～汽車		tsʰəŋ5
	tsʰəŋ⁴²³	乘	椉	動詞，～汽車		tsʰəŋ5
	tsʰəŋ⁴²³	乘	乗	動詞，～汽車		tsʰəŋ5
	dzəŋ¹³	沉	沉	～默		dzəŋ2
	dzəŋ¹³	沈	沈	～默		dzəŋ2
	dzəŋ¹³	岑	岑			dzəŋ2
	dzəŋ¹³	陈	陳			dzəŋ2
	dzəŋ¹³	塍	塍	后～（地名）		dzəŋ2
	dzəŋ¹³	尘	塵			dzəŋ2
	dzəŋ¹³	臣	臣			dzəŋ2
	dzəŋ¹³	存	存			dzəŋ2
	dzəŋ¹³	澄	澄			dzəŋ2
	dzəŋ¹³	澄	澂			dzəŋ2
	dzəŋ¹³	惩	懲			dzəŋ2
	dzəŋ¹³	橙	橙			dzəŋ2
	dzəŋ¹³	乘	乘	加減～除		dzəŋ2
	dzəŋ¹³	乘	椉	加減～除		dzəŋ2
	dzəŋ¹³	乘	乗	加減～除		dzəŋ2
	dzəŋ¹³	承	承			dzəŋ2
	dzəŋ¹³	丞	丞			dzəŋ2
	dzəŋ¹³	仍	仍			dzəŋ2
	dzəŋ¹³	呈	呈	又		dzəŋ2
	dzəŋ¹³	程	程			dzəŋ2
	dzəŋ¹³	成	成			dzəŋ2
	dzəŋ¹³	城	城			dzəŋ2
	dzəŋ¹³	诚	誠			dzəŋ2
	dzəŋ²¹³	阵	陣			dzəŋ6
	dzəŋ²¹³	嵊	嵊	～泗列島		dzəŋ6
	dzəŋ²¹³	剩	剩			dzəŋ6
	dzəŋ²¹³	剩	賸			dzəŋ6
	tsʰəŋ⁴⁵	逞	逞			tsʰəŋ3
	dzəŋ²¹³	郑	鄭			dzəŋ6
	səŋ⁵³	参	參	人～		səŋ1
	səŋ⁵³	深	深			səŋ1
	səŋ⁵³	身	身			səŋ1
	səŋ⁵³	申	申			səŋ1
	səŋ⁵³	伸	伸			səŋ1
	səŋ⁵³	孙	孫			səŋ1
	səŋ⁵³	僧	僧			səŋ1
	səŋ⁵³	升	升	容量單位；上～，～級		səŋ1
	səŋ⁵³	升	昇	上～，～級		səŋ1
	səŋ⁵³	升	陞	～級		səŋ1
	səŋ⁵³	昇	昇	畢～		səŋ1
	səŋ⁵³	陞	陞	姓		səŋ1
	səŋ⁵³	生	生	（文）		səŋ1
	səŋ⁵³	牲	牲			səŋ1
	səŋ⁵³	笙	笙			səŋ1
	səŋ⁵³	声	聲	～音		səŋ1
	səŋ⁴⁵	沈	沈	姓		səŋ3
	səŋ⁴⁵	沈	瀋	～陽（地名）		səŋ3
	səŋ⁴⁵	审	審			səŋ3
	səŋ⁴⁵	婶	嬸			səŋ3
	səŋ⁴⁵	损	損			səŋ3
	səŋ⁴⁵	笋	筍	～乾		səŋ3
	səŋ⁴⁵	榫	榫			səŋ3
	səŋ⁴²³	渗	滲			səŋ5
	səŋ⁴²³	舜	舜	～過山（地名）		səŋ5
	səŋ⁴²³	瞬	瞬			səŋ5
	səŋ⁴²³	胜	勝			səŋ5
	səŋ⁴²³	圣	聖			səŋ5
	zəŋ¹³	壬	壬			zəŋ2
	zəŋ¹³	神	神			zəŋ2
	zəŋ¹³	辰	辰			zəŋ2
	zəŋ¹³	晨	晨			zəŋ2
	zəŋ¹³	人	人	～民		zəŋ2
	zəŋ¹³	仁	仁			zəŋ2
	zəŋ¹³	唇	唇			zəŋ2
	zəŋ¹³	纯	純			zəŋ2
	zəŋ¹³	醇	醇			zəŋ2
	zəŋ¹³	鹑	鶉			zəŋ2
	zəŋ¹³	曾	曾			zəŋ2
	zəŋ¹³	层	層			zəŋ2
	zəŋ¹³	绳	繩			zəŋ2
	zəŋ¹³	呈	呈	又		zəŋ2
	zəŋ¹³	盛	盛	～飯		zəŋ2
	zəŋ²¹³	甚	甚			zəŋ6
	zəŋ²¹³	任	任	責～		zəŋ6
	səŋ⁵³	娠	娠			səŋ1
	zəŋ²¹³	妊	妊			zəŋ6
	zəŋ²¹³	肾	腎			zəŋ6
	zəŋ²¹³	慎	慎			zəŋ6
	zəŋ²¹³	慎	愼			zəŋ6
	zəŋ²¹³	忍	忍			zəŋ6
	zəŋ²¹³	韧	韌	（文）		zəŋ6
	zəŋ²¹³	润	潤			zəŋ6
	zəŋ²¹³	闰	閏			zəŋ6
	zəŋ²¹³	赠	贈			zəŋ6
	zəŋ²¹³	盛	盛	旺～		zəŋ6
	kəŋ⁵³	跟	跟			kəŋ1
	kəŋ⁵³	根	根			kəŋ1
	kəŋ⁵³	更	更	（文）～換		kəŋ1
	kəŋ⁵³	羹	羹	（文）		kəŋ1
	kəŋ⁵³	庚	庚	（文）		kəŋ1
	kəŋ⁵³	耕	耕	（文）		kəŋ1
	kəŋ⁵³	耕	畊	（文）		kəŋ1
	kəŋ⁴⁵	哽	哽	（文）		kəŋ3
	kəŋ⁴⁵	耿	耿	（文）		kəŋ3
	kəŋ⁴²³	更	更	（文）～好		kəŋ5
	kəŋ⁴²³	亘	亙			kəŋ5
	kəŋ⁴²³	亘	亘	俗亙字		kəŋ5
	kəŋ⁴²³	艮	艮			kəŋ5
	kʰəŋ⁵³	坑	坑	（文）		kʰəŋ1
	kʰəŋ⁴⁵	恳	懇			kʰəŋ3
	kʰəŋ⁴⁵	垦	墾			kʰəŋ3
	kʰəŋ⁴⁵	啃	啃			kʰəŋ3
	kʰəŋ⁴⁵	肯	肯			kʰəŋ3
	ɡəŋ²¹³	啃	啃	～骨頭		ɡəŋ6
	həŋ⁵³	亨	亨	（文）		həŋ1
	həŋ⁵³	哼	哼			həŋ1
	həŋ⁴⁵	擤	擤	～鼻涕		həŋ3
	həŋ⁴⁵	狠	狠			həŋ3
	ɦʰəŋ¹³	痕	痕			ɦʰəŋ2
	ɦʰəŋ¹³	恒	恆			ɦʰəŋ2
	ɦʰəŋ¹³	恒	恒	俗恆字		ɦʰəŋ2
	ɦʰəŋ¹³	衡	衡			ɦʰəŋ2
	ɦʰəŋ²¹³	恨	恨			ɦʰəŋ6
	əŋ⁵³	恩	恩			əŋ1
	piŋ⁵³	宾	賓			piŋ1
	piŋ⁵³	槟	檳			piŋ1
	piŋ⁵³	殡	殯			piŋ1
	piŋ⁵³	鬓	鬢			piŋ1
	piŋ⁵³	冰	冰			piŋ1
	piŋ⁵³	冰	氷			piŋ1
	piŋ⁵³	仌	仌	冰本字		piŋ1
	piŋ⁵³	兵	兵			piŋ1
	piŋ⁵³	并	并	～州		piŋ1
	piŋ⁵³	并	幷	～州		piŋ1
	piŋ⁴⁵	禀	禀			piŋ3
	piŋ⁴⁵	丙	丙			piŋ3
	piŋ⁴⁵	秉	秉			piŋ3
	piŋ⁴⁵	饼	餅			piŋ3
	piŋ⁴²³	柄	柄			piŋ5
	piŋ⁴²³	摒	摒	動詞，指不能放鬆，堅持：～住，～氣		piŋ5
	piŋ⁴²³	并	併	合～		piŋ5
	piŋ⁴²³	并	倂	合～		piŋ5
	pʰiŋ⁵³	拼	拼			pʰiŋ1
	pʰiŋ⁵³	乒	乒			pʰiŋ1
	pʰiŋ⁴⁵	品	品			pʰiŋ3
	pʰiŋ⁴²³	聘	聘			pʰiŋ5
	pʰiŋ⁴²³	娉	娉			pʰiŋ5
	biŋ¹³	贫	貧			biŋ2
	biŋ¹³	频	頻			biŋ2
	biŋ¹³	冯	馮	暴虎～河		biŋ2
	biŋ¹³	凭	憑			biŋ2
	biŋ³¹	凭	凭			biŋ2
	biŋ¹³	平	平			biŋ2
	biŋ¹³	坪	坪			biŋ2
	biŋ¹³	评	評			biŋ2
	biŋ¹³	苹	蘋			biŋ2
	biŋ¹³	瓶	瓶			biŋ2
	biŋ¹³	瓶	甁			biŋ2
	biŋ¹³	屏	屏			biŋ2
	biŋ¹³	屏	屛			biŋ2
	biŋ¹³	萍	萍			biŋ2
	biŋ²¹³	病	病			biŋ6
	biŋ²¹³	并	並	～且		biŋ6
	biŋ²¹³	并	竝	～且		biŋ6
	biŋ²¹³	并	𠀤	～且		biŋ6
	miŋ¹³	民	民			miŋ2
	miŋ⁴⁵	悯	憫			miŋ3
	miŋ⁴⁵	敏	敏			miŋ3
	miŋ¹³	明	明	聰～		miŋ2
	miŋ¹³	明	朙	聰～		miŋ2
	miŋ¹³	名	名			miŋ2
	miŋ¹³	铭	銘			miŋ2
	miŋ⁴⁵	闽	閩			miŋ3
	miŋ⁴⁵	闵	閔			miŋ3
	miŋ⁴⁵	鸣	鳴			miŋ3
	miŋ⁴⁵	皿	皿			miŋ3
	miŋ⁴⁵	冥	冥			miŋ3
	miŋ⁴⁵	暝	暝			miŋ3
	miŋ⁴⁵	瞑	瞑			miŋ3
	miŋ⁴⁵	螟	螟			miŋ3
	miŋ²¹³	命	命			miŋ6
	tiŋ⁵³	丁	丁			tiŋ1
	tiŋ⁵³	仃	仃	伶～		tiŋ1
	tiŋ⁵³	钉	釘	名詞		tiŋ1
	tiŋ⁵³	疔	疔			tiŋ1
	tiŋ⁵³	蜓	蜓	蜻～		tiŋ1
	tiŋ⁴⁵	顶	頂			tiŋ3
	tiŋ⁴⁵	鼎	鼎			tiŋ3
	tiŋ⁴²³	澄	澄	動詞，讓液體裏的雜質沈澱，使之淸澈：～水		tiŋ5
	tiŋ⁴²³	钉	釘	動詞		tiŋ5
	tiŋ⁴²³	订	訂			tiŋ5
	tʰiŋ⁵³	厅	廳			tʰiŋ1
	tʰiŋ⁵³	汀	汀			tʰiŋ1
	tʰiŋ⁴⁵	艇	艇			tʰiŋ3
	tʰiŋ⁴⁵	挺	挺			tʰiŋ3
	tʰiŋ⁴⁵	铤	鋌			tʰiŋ3
	tʰiŋ⁴²³	听	聽			tʰiŋ5
	diŋ¹³	亭	亭			diŋ2
	diŋ¹³	停	停			diŋ2
	diŋ¹³	廷	廷			diŋ2
	diŋ¹³	庭	庭			diŋ2
	diŋ²¹³	锭	錠			diŋ6
	diŋ²¹³	定	定			diŋ6
	liŋ⁵³	拎	拎			liŋ1
	liŋ¹³	林	林			liŋ2
	liŋ¹³	淋	淋			liŋ2
	liŋ¹³	临	臨			liŋ2
	liŋ¹³	邻	鄰			liŋ2
	liŋ¹³	鳞	鱗			liŋ2
	liŋ¹³	燐	燐	～火		liŋ2
	liŋ¹³	磷	磷			liŋ2
	liŋ¹³	麟	麟			liŋ2
	liŋ¹³	陵	陵			liŋ2
	liŋ¹³	凌	凌			liŋ2
	liŋ¹³	菱	菱			liŋ2
	liŋ¹³	绫	綾			liŋ2
	liŋ¹³	岭	嶺			liŋ2
	liŋ¹³	灵	靈			liŋ2
	liŋ¹³	零	零			liŋ2
	liŋ¹³	铃	鈴			liŋ2
	liŋ¹³	伶	伶	～仃，～俐		liŋ2
	liŋ¹³	翎	翎			liŋ2
	liŋ¹³	龄	齡			liŋ2
	liŋ⁴⁵	领	領			liŋ3
	ȵiŋ²¹³	赁	賃			ȵiŋ6
	liŋ²¹³	吝	吝			liŋ6
	liŋ²¹³	令	令			liŋ6
	liŋ²¹³	另	另			liŋ6
	tsiŋ⁵³	津	津			tsiŋ1
	tsiŋ⁵³	晶	晶			tsiŋ1
	tsiŋ⁵³	精	精			tsiŋ1
	tsiŋ⁵³	睛	睛			tsiŋ1
	tsiŋ⁴⁵	井	井			tsiŋ3
	tsiŋ⁴⁵	尽	儘	～管		tsiŋ3
	tsiŋ⁴²³	浸	浸			tsiŋ5
	tsiŋ⁴²³	进	進			tsiŋ5
	tsiŋ⁴²³	晋	晉			tsiŋ5
	tsiŋ⁴²³	浚	浚			tsiŋ5
	tsʰiŋ⁵³	侵	侵			tsʰiŋ1
	tsʰiŋ⁵³	亲	親			tsʰiŋ1
	tsʰiŋ⁵³	清	清			tsʰiŋ1
	tsʰiŋ⁵³	清	淸			tsʰiŋ1
	tsʰiŋ⁵³	青	靑			tsʰiŋ1
	tsʰiŋ⁵³	青	青			tsʰiŋ1
	tsʰiŋ⁴⁵	请	請			tsʰiŋ3
	tsʰiŋ⁴²³	亲	親	～家母		tsʰiŋ5
	dziŋ¹³	秦	秦			dziŋ2
	dziŋ¹³	情	情			dziŋ2
	dziŋ¹³	晴	晴			dziŋ2
	dziŋ²¹³	尽	盡			dziŋ6
	dziŋ²¹³	静	靜			dziŋ6
	dziŋ²¹³	靖	靖			dziŋ6
	dziŋ²¹³	净	凈			dziŋ6
	dziŋ²¹³	净	浄			dziŋ6
	dziŋ²¹³	净	淨			dziŋ6
	siŋ⁵³	心	心			siŋ1
	siŋ⁵³	辛	辛			siŋ1
	siŋ⁵³	新	新			siŋ1
	siŋ⁵³	薪	薪			siŋ1
	siŋ⁴²³	迅	迅			siŋ5
	siŋ⁵³	蜻	蜻	不念“青”		siŋ1
	siŋ⁵³	星	星			siŋ1
	siŋ⁵³	腥	腥			siŋ1
	siŋ⁵³	胜	胜	腥本字		siŋ1
	siŋ⁵³	猩	猩			siŋ1
	siŋ⁴⁵	省	省	反～		siŋ3
	siŋ⁴⁵	醒	醒			siŋ3
	siŋ⁴²³	信	信			siŋ5
	siŋ⁴²³	讯	訊			siŋ5
	siŋ⁴²³	殉	殉			siŋ5
	siŋ⁴²³	性	性			siŋ5
	siŋ⁴²³	姓	姓			siŋ5
	ziŋ¹³	寻	尋			ziŋ2
	ziŋ¹³	荀	荀			ziŋ2
	ziŋ¹³	旬	旬			ziŋ2
	ziŋ¹³	循	循			ziŋ2
	ziŋ¹³	巡	巡			ziŋ2
	tɕiŋ⁵³	今	今			tɕiŋ1
	tɕiŋ⁵³	金	金			tɕiŋ1
	tɕiŋ⁵³	禁	禁	～弗住		tɕiŋ1
	tɕiŋ⁵³	襟	襟			tɕiŋ1
	tɕiŋ⁵³	巾	巾			tɕiŋ1
	tɕiŋ⁵³	斤	斤			tɕiŋ1
	tɕiŋ⁵³	筋	筋			tɕiŋ1
	tɕiŋ⁵³	茎	莖			tɕiŋ1
	tɕiŋ⁵³	京	京			tɕiŋ1
	tɕiŋ⁵³	荆	荊			tɕiŋ1
	tɕiŋ⁵³	惊	驚			tɕiŋ1
	tɕiŋ⁵³	经	經			tɕiŋ1
	tɕiŋ⁴²³	径	徑			tɕiŋ5
	tɕiŋ⁴⁵	锦	錦			tɕiŋ3
	tɕiŋ⁴⁵	紧	緊			tɕiŋ3
	tɕiŋ⁴⁵	谨	謹			tɕiŋ3
	tɕiŋ⁴⁵	景	景			tɕiŋ3
	tɕiŋ⁴⁵	警	警			tɕiŋ3
	tɕiŋ⁴⁵	颈	頸			tɕiŋ3
	tɕiŋ⁴²³	禁	禁	～止		tɕiŋ5
