字	音	注
色	se[7]	色se²⁴[7]參見/ŋaiŋ2 se7 /顏色;顏色ŋaiŋ2 se7
澀	se[7]	澀se²⁴[7]
沙	sa[1]sue[1]	沙sa⁵³[1]麻沙ma2 sa1 ■沙sue⁵³[1]
殺	sue[7]	殺sue²⁴[7]殺人sue7 noiŋ2 ;殺頭sue7 heu2 ;殺頭的=人sue7 heu2 ke5 noiŋ2 :劊子手
紗	sa[1]	紗sa⁵³[1]
篩	sai[1]	篩sai⁵³[1]篩米sai1 moi5
曬	sai[5]	曬sai¹¹[5]曬衣裳sai5 i1 tsioŋ2
山	sueŋ[1]	山sueŋ⁵³[1]爬山pa2 sueŋ1 ;山崩下來了=sueŋ1 waiŋ9 ha5 le2 lo;山東白sueŋ1 toŋ1 pa8 :白菜;山洞sueŋ1 loŋ6 ;山嶺sueŋ1 liaŋ5 ;上山ioŋ5 sueŋ1 ;下山ha5 sueŋ1 ;一=片山tsi8 phieŋ5 sueŋ1 :一座山
杉	saŋ[1]	杉saŋ⁵³[1]杉樹saŋ1 tshiu6
扇	sieŋ[5]	扇sieŋ¹¹[5]名詞，動詞
鱔	syeŋ[5]	鱔syeŋ¹¹[5]
商	sioŋ[1]	商sioŋ⁵³[1]商店sioŋ1 taŋ5
傷	sioŋ[1]	傷sioŋ⁵³[1]受傷siu5 sioŋ1
賞	sioŋ[3]	賞sioŋ³¹[3]賞月sioŋ3 ŋye8
上	sioŋ[6]∅ioŋ[5]tsioŋ[6]	上sioŋ⁴³[6]上方;上元sioŋ6 ŋyeŋ2 ■上∅ioŋ¹¹[5]上岸ioŋ5 ŋaiŋ6 ;上船ioŋ5 yeŋ9 ;上牀ioŋ5 thɔŋ2 ;上課ioŋ5 khuo5 ;上梁ioŋ5 lioŋ2 ;上山ioŋ5 sueŋ1 ;向上■上tsioŋ⁴³[6]浮□水面上iu9 xa5 sy3 mieŋ6 tsioŋ6 ;樓上leu2 tsioŋ6 ;上邊tsioŋ6 pieŋ1 :上面;上面;天上無=雲hieŋ1 tsioŋ6 mau9 eŋ9 ;頭上heu2 tsioŋ6
裳	tsioŋ[2]	裳tsioŋ³³[2]曬衣裳sai5 i1 tsioŋ2 ;衣裳i1 tsioŋ2
燒	tsʰio[1]	燒tshio⁵³[1]發燒xue7 tshio1 ;火燒了=khui3 tshio1 lo
哨	sau[5]	哨sau¹¹[5]吹哨子tshye1 sau5 tsie3 ;哨子sau5 tsie3
潲	sau[5]	潲sau¹¹[5]潲水sau5 sy3 :泔水
賒	tsʰia[1]	賒tshia⁵³[1]賒賬tshia1 tioŋ5
舌	lyeˀ[8]	舌lye⁴³ˀ[8]豨舌=khy3 lye8
蛇	∅ye[2]	蛇∅ye³³[2]
舍	sia[5]	舍sia¹¹[5]舍弟sia5 tie5 ;舍弟sia5 tie6
捨	sia[3]	捨sia³¹[3]捨伓=得sia3 oiŋ5 te7
射	liaˀ[8]	射lia⁴³ˀ[8](箭);射箭lia8 tsieŋ5
伸	syeŋ[1]	伸syeŋ⁵³[1]伸手syeŋ1 siu3
身	siŋ[1]	身siŋ⁵³[1]單身人lueŋ9 siŋ1 noiŋ2 ;起身khi3 siŋ1 ;身體siŋ1 hoi3 ;身舷=siŋ1 xaiŋ2 :身邊;樹身tshiu6 siŋ1 ;僮身loŋ9 siŋ1 ;有身iu3 siŋ1 :懷孕
深	tsʰiŋ[1]	深tshiŋ⁵³[1]
神	ɣiŋ[9]siŋ[2]	神ɣiŋ⁴³[9]竃神公;竈神公tseu5 ɣiŋ9 koŋ1 ■神siŋ³³[2]拜神pai5 siŋ2 ;神牌子siŋ2 wai9 tsie3 :神牌
沈	loiŋ[2]	沈loiŋ³³[2]沈到底loiŋ2 tau5 tai3
升	siŋ[1]	升siŋ⁵³[1]量詞
生	saiŋ[1]saŋ[1]	生saiŋ⁵³[1]花生xua1 saiŋ1 ;接生tsie7 saiŋ1 ;接生婆tsie7 saiŋ1 po2 ;陌生;生面人saiŋ1 mieŋ6 noiŋ2 :陌生人;先生sieŋ1 saiŋ1 :老師;學生xa8 saiŋ1 ;醫生i1 saiŋ1 ;做生意tsa5 saiŋ1 i5 ■生saŋ⁵³[1]後生子xeu5 saŋ1 tsie3 :年輕人;怕生面pha5 saŋ1 mieŋ6 :怕生;生(蛋)，生(病);生疕saŋ1 phoi3 :結痂;生疿saŋ1 py5 :長疿子;生疥瘡saŋ1 kai5 thɔŋ1 :長疥瘡;生卵saŋ1 suŋ5 :生蛋;生鮮saŋ1 sieŋ1 :新鮮;生癬saŋ1 sieŋ3 :長癬;生痔子saŋ1 loi6 tsie3 :長痔瘡
甥	saŋ[1]	甥saŋ⁵³[1]外甥ŋye6 saŋ1 ;外甥女ŋye6 saŋ1 ny3
聲	tsʰiaŋ[1]	聲tshiaŋ⁵³[1]老大聲喊lau3 tue6 tshiaŋ1 xaŋ3 ;聲音tshiaŋ1 iŋ1 ;小聲sio3 tshiaŋ1
省	saiŋ[3]	省saiŋ³¹[3]省份
失	si[7]	失si²⁴[7]過失kuo5 si7 ;失敗si7 wai6
師	so[1]	師so⁵³[1]裁縫師傅lue2 xoŋ2 so1 xo5 ;師傅so1 xo5 ;剃頭師傅hie5 heu2 so1 xo5 ;作頭師傅tsɔ7 heu2 so1 xo5 :木工
獅	se[1]	獅se⁵³[1]獅子se1 tsie3 ;豨獅khy3 se1 :種豬
蝨	se[7]	蝨se²⁴[7]木蝨mo8 se7 :臭蟲;蝨嫲=se7 ma2 :蝨子
濕	tsʰie[7]	濕tshie²⁴[7]
十	si[5]siˀ[8]	十si¹¹[5]四十soi5 si5 ■十si⁴³ˀ[8]二十noi6 si8 ;三十saŋ1 si8 ;三十日暗暝saŋ1 si8 noi8 ɔŋ5 maŋ2 :除夕夜;十零隻si8 laiŋ2 tsia7 :十多個
石	tsioˀ[8]	石tsio⁴³ˀ[8]磨刀石moi2 tau1 tsio8 ;石□tsio8 pho5 :巨大的石頭;石磨tsio8 mɔ6 ;石子tsio8 tsie3
食	∅ieˀ[8]siˀ[8]	食∅ie⁴³ˀ[8]好食xau3 ie8 :好吃;伓=好食oiŋ5 xau3 ie8 :不好吃，不好吃;讓=食nioŋ6 ie8 :想喫;食朝ie8 tio1 :喫早飯;食飯ie8 puŋ6 ;食暝ie8 maŋ2 :喫晚飯;食晝ie8 to5 :喫午飯■食si⁴³ˀ[8]扁食pieŋ3 si8 :餛飩;食指si8 tsi3
時	si[2]	時si³³[2]□□時候so7 mo7 si2 xeu6 :什麼時候;□時i7 si2 :這時;□時lai6 si2 :很久;古時ko3 si2 :故事;幾多時ki3 tue1 si2 :多久;講古時koŋ3 ko3 si2 :講故事;渠來的=時候ɣy9 le2 ke5 si2 xeu6 ;時候si2 xeu6 ;有時候iu3 si2 xeu6 ;暫時laŋ5 si2
蒔	tsʰi[6]	蒔tshi⁴³[6]蒔塍=tshi6 thaiŋ2 :插秧;在稻田裏種苗
實	siˀ[8]	實si⁴³ˀ[8]扎實tsa7 si8
識	sie[7]	識sie²⁴[7]伓=曉識oiŋ5 xiau3 sie7 :不知道;曉識xiau3 sie7 :知道
使	se[3]	使se³¹[3]使得se3 te7 :可以;使錢se3 tsieŋ2 :用錢;使用se3 eŋ6
屎	si[7]si[3]	屎si²⁴[7]𢫦屎窟ma8 si7 khui7 :打屁股;屎窟si7 khui7 :屁股;屎窟門si7 khui7 muŋ2 :肛門■屎si³¹[3]□屎lue2 si3 :拉屎
士	so[6]	士so⁴³[6]道士lau5 so6
世	si[5]sie[5]	世si¹¹[5]世界si5 kai5 ■世sie¹¹[5]出世tshy7 sie5 ;一=世tsi8 sie5 :一輩子
市	tsʰi[6]	市tshi⁴³[6]市場tshi6 lioŋ9 :新詞，參見xy1 墟=
事	toi[6]so[6]	事toi⁴³[6]話，語言;話大事ua6 tue6 toi6 :講大話;話假事ua6 ka3 toi6 :說假話;話事ua6 toi6 :說話;話閒事ua6 xaiŋ2 toi6 :說閒話;建陽事kyeŋ5 ioŋ2 toi6 :建陽話;普通事pho3 hoŋ1 toi6 :普通話■事so⁴³[6]好事xau3 so6 :婚禮，參見/xi3 so6 /喜事;喪事sɔŋ1 so6 ;事情so6 loiŋ2 :參見/xai3 /□;喜事xi3 so6 :參見/xau3 so6 /好事
柿	kʰi[5]	柿khi¹¹[5]柿餅khi5 piaŋ3 ;柿乾khi5 kueŋ1 ;柿子khi5 tsie3
是	si[5]	是si¹¹[5]□是naiŋ9 si5 :不是;□是渠naiŋ9 si5 ɣy9 :不是他;但是tueŋ5 si5 ;是□裏=si5 i7 toi3 :在這裏;是厝=si5 tshio5 :在家;是渠si5 ɣy9 :是他;下是□裏=ka6 si5 so7 toi3 :放在哪裏;在
舐	la[7]	舐la²⁴[7]舔
試	tsʰi[5]	試tshi¹¹[5]考試khau5 tshi5
匙	tsie[2]	匙tsie³³[2]見/so3 tsie2 /鎖匙。校：注文原誤作/so3 tsie3 /;鎖匙sɔ3 tsie2
收	siu[1]	收siu⁵³[1]
手	siu[3]	手siu³¹[3]□手ia8 siu3 :揮手;擎手kiaŋ2 siu3 :舉手;伸手syeŋ1 siu3 ;手膀siu3 pɔŋ3 :手臂;手甲siu3 ka7 :指甲;手嫲=頭siu3 ma2 heu2 :大拇指;手帕siu3 pha5 ;手䘼siu3 yeŋ3 :袖;手掌siu3 tsioŋ3 ;手㬹siu3 tiaŋ1 :肘;手指頭siu3 tsie3 heu2 ;手指子siu3 i3 tsie3 :手指;手鐲siu3 sɔ8
守	siu[3]	守siu³¹[3]守寡siu3 kua3
受	siu[5]	受siu¹¹[5]受賄siu5 xui3 ;受涼siu5 lioŋ2 ;受傷siu5 sioŋ1
瘦	seu[5]	瘦seu¹¹[5]瘦，瘦（肉）;瘦肉seu5 ny8
獸	siu[5]	獸siu¹¹[5]野獸ia3 siu5
叔	sy[7]	叔sy²⁴[7]叔父sy7 xo6
書	sy[1]	書sy⁵³[1]背書pui5 sy1 ;抄書thau1 sy1 ;夾到書裏=ɣa8 tau5 sy1 toi3 ;教書xau1 sy1 ;唸書naŋ6 sy1 ;覷=書tho7 sy1 :看書;書坊sy1 xuoŋ1 :建陽的一個鄉鎮;說書sye7 sy1 ;說書的=sye7 sy1 ke5 ;一=本書tsi8 puŋ3 sy1
梳	so[1]	梳so⁵³[1]名詞動詞;梳頭so1 heu2 ;梳子so1 tsie3 ;頭梳heu2 so1
舒	sy[1]	舒sy⁵³[1]舒服sy1 xo8 ;𣍐=舒服mai5 sy1 xo8 :不舒服
疏	so[1]	疏so⁵³[1]關係疏遠
輸	sy[1]	輸sy⁵³[1]𢫦輸ma8 sy1 :打輸
秫	tsʰyˀ[8]	秫tshy⁴³ˀ[8]糯米;秫米tshy8 moi5 :糯米;秫子tshy8 tsie3 :糯米
熟	syˀ[8]	熟sy⁴³ˀ[8]熟了，口語詞是/te7 /得;熟人sy8 noiŋ2
鼠	tsʰy[3]	鼠tshy³¹[3]老鼠lau3 tshy3
𧄔	tsy[2]	𧄔tsy³³[2]番𧄔xueŋ1 tsy2 :番薯
恕	so[5]	恕so¹¹[5]寬恕khueŋ1 so5
數	so[5]	數so¹¹[5]
樹	tsʰiu[6]	樹tshiu⁴³[6]柏樹pe7 tshiu6 ;爬樹pa2 tshiu6 ;枇杷樹woi9 wa9 tshiu6 ;桑樹sɔŋ1 tshiu6 ;杉樹saŋ1 tshiu6 ;樹根tshiu6 kyeŋ1 ;樹林tshiu6 loiŋ2 ;樹皮tshiu6 phui2 ;樹身tshiu6 siŋ1 ;樹枝tshiu6 ki1 ;松樹leŋ9 tshiu6 ;一=枝樹tsi8 ki1 tshiu6 :一棵樹;樟樹tsioŋ1 tshiu6
刷	sui[7]	刷sui²⁴[7]及物動詞;刷牙齒sui7 ŋa2 tshi3 ;刷子sui7 tsie3
霜	sɔŋ[1]	霜sɔŋ⁵³[1]
水	sy[3]	水sy³¹[3]出水痘tshy7 sy3 teu6 ;沕水me6 sy3 :潛水;浮□水面上iu9 xa5 sy3 mieŋ6 tsioŋ6 ;滾水kuŋ3 sy3 :開水;流水lau2 sy3 ;露水so6 sy3 ;潑水phoi7 sy3 ;潲水sau5 sy3 :泔水;水痘sy3 teu6 ;水缸sy3 ɣɔŋ9 ;水滾了=sy3 kuŋ3 lo:水開了;水果sy3 kuo3 ;一=地=的=水tsi8 tia5 ke5 sy3 :一地的=水;漬水tsie6 sy3 :浸水
稅	sye[5]	稅sye¹¹[5]抽稅hiu1 sye5 ;納稅na8 sye5
睡	sy[2]	睡sy³³[2]午睡ŋo3 sy2
順	seŋ[6]	順seŋ⁴³[6]孝順xau5 seŋ6
說	sye[7]	說sye²⁴[7]說書sye7 sy1 ;說書的=sye7 sy1 ke5
司	so[1]	司so⁵³[1]東司toŋ1 so1 :廁所;茅司mau2 so1 :茅廁
思	so[1]so[5]	思so⁵³[1]意思i5 so1 ■思so¹¹[5]伓=好意思oiŋ5 xau3 i5 so5 :不好意思
絲	soi[7]soi[1]	絲soi²⁴[7]□絲子i7 soi7 tsie3 :這點;□絲子o7 soi7 tsie3 :那點;□絲子o7 soi7 tsie3 :那點兒;絲絲子soi7 soi7 tsie3 :一點點;絲子soi7 tsie3 :一點點;一=絲子tsi8 soi7 tsie3 :一點點■絲soi⁵³[1]
撕	sie[1]	撕sie⁵³[1]
死	soi[3]	死soi³¹[3]恨死人xaiŋ6 soi3 noiŋ2 ;伓=□死aŋ5 naiŋ9 soi3 :还没死
四	soi[5]	四soi¹¹[5]四角soi5 ko7 :正方形;四十soi5 si5
飼	si[6]	飼si⁴³[6]飼牛si6 niu2 :喂牛
松	leŋ[9]	松leŋ⁴³[9]松樹leŋ9 tshiu6
鬆	soŋ[1]	鬆soŋ⁵³[1]
𢱤	soŋ[3]	𢱤soŋ³¹[3]推搡
宋	soŋ[5]	宋soŋ¹¹[5][姓]
送	soŋ[5]	送soŋ¹¹[5]送客soŋ5 kha7 ;送禮;送禮soŋ5 loi3 ;送行(客人)
酥	so[1]	酥so⁵³[1]形容詞
俗	syˀ[8]	俗sy⁴³ˀ[8]還俗xueŋ2 sy8
宿	siu[5]	宿siu¹¹[5]星宿saiŋ1 siu5 :星星
粟	sy[7]	粟sy²⁴[7]含殼的大米;粟坪sy7 piaŋ2 :禾場
酸	suŋ[1]	酸suŋ⁵³[1]
蒜	suŋ[5]	蒜suŋ¹¹[5]蒜頭suŋ5 heu2
算	sueŋ[5]	算sueŋ¹¹[5]打算ta3 sueŋ5 ;算命sueŋ5 miaŋ6 ;算盤sueŋ5 poiŋ2
荽	sy[1]	荽sy⁵³[1]芫荽子xyeŋ2 sy1 tsie3 :香菜
隨	sy[2]	隨sy³³[2]隨願sy2 wieŋ6
髓	sye[3]	髓sye³¹[3]
歲	xye[5]	歲xye¹¹[5]你幾歲noi9 ki3 xye5
孫	suŋ[1]	孫suŋ⁵³[1][姓];孫女suŋ1 ny3 ;孫子suŋ1 tsie3
筍	seŋ[3]	筍seŋ³¹[3]
索	sɔ[7]	索sɔ²⁴[7]索子sɔ7 tsie3 :繩子
鎖	so[3]sɔ[3]	鎖so³¹[3]一=把鎖tsi8 pa3 so3 ■鎖sɔ³¹[3]鎖匙sɔ3 tsie2
塔	ha[7]	塔ha²⁴[7]
蹋	ha[7]	蹋ha²⁴[7]糟蹋tsau1 ha7
胎	hai[1]	胎hai⁵³[1]𢫦胎ma8 hai1 :打胎;胎衣hai1 i1 :胎盤
苔	tʰe[2]	苔the³³[2]青苔thaŋ1 the2
太	hue[7]hue[5]	太hue²⁴[7]太=熱=hue7 ie3 ■太hue¹¹[5]老太太lau3 hue5 hue5
貪	haŋ[1]	貪haŋ⁵³[1]貪心haŋ1 soiŋ1
痰	laŋ[2]	痰laŋ³³[2]吐痰ho5 laŋ2
談	laŋ[2]	談laŋ³³[2]閒談xaiŋ2 laŋ2
炭	hueŋ[5]	炭hueŋ¹¹[5]煤炭mui2 hueŋ5
湯	hɔŋ[1]	湯hɔŋ⁵³[1]湯圓hɔŋ1 yeŋ2
堂	lɔŋ[2]	堂lɔŋ³³[2]去學堂khɔ5 xa8 lɔŋ2 ;堂侄lɔŋ2 loi8 :參見 /suŋ1 tsie3/孫子;學堂xa8 lɔŋ2 :學校
塘	lɔŋ[9]	塘lɔŋ⁴³[9]見/ŋy2 lɔŋ9 /池塘;魚塘ŋy2 lɔŋ9
糖	hɔŋ[2]	糖hɔŋ³³[2]參見 /phoŋ1 hɔŋ2/蜂糖;蜂糖phoŋ1 hɔŋ2 :蜂蜜
燙	hoŋ[5]hɔŋ[5]	燙hoŋ¹¹[5]頭很燙heu2 xaiŋ3 hoŋ5 :發燒。校：燙注音特殊，可能是hɔŋ5 之訛■燙hɔŋ¹¹[5]
逃	lau[2]	逃lau³³[2]逃難lau2 nueŋ6 ;逃學lau2 xa8
桃	hau[2]	桃hau³³[2]桃子hau2 tsie3
討	hau[3]	討hau³¹[3]採集;討蕨hau3 ye3 :採蕨菜;討樵=hau3 thau2 :收集柴火;討樵=的=人hau3 thau2 ke5 noiŋ2 :樵夫
踢	he[7]	踢he²⁴[7]踢球he7 ɣiu9
提	loi[9]	提loi⁴³[9]提柱loi9 hiu5 :把柱子立起來
啼	hie[2]	啼hie³³[2]哭;伓=讓=啼oŋ5 nioŋ6 hie2 :別哭
蹄	tai[2]	蹄tai³³[2]馬蹄ma3 tai2 ;牛蹄niu2 tai2
體	hoi[3]	體hoi³¹[3]身體siŋ1 hoi3
剃	hie[5]	剃hie¹¹[5]剃頭hie5 heu2 ;剃頭師傅hie5 heu2 so1 xo5 ;剃鬚鬚hie5 tshiu1 tshiu1
替	haiŋ[1]	替haiŋ⁵³[1]替渠做haiŋ1 ɣy9 tsa5 :替他做
嚏	tsʰi[6]	嚏tshi⁴³[6]𢫦啊嚏ma8 a7 tshi6 :打噴嚏
天	hieŋ[1]	天hieŋ⁵³[1]春天theŋ1 hieŋ1 ;冬天toŋ1 hieŋ1 ;旱天ɣueŋ5 hieŋ1 ;今朝天早kiŋ1 tio1 hieŋ1 lau3 :今天早上;秋天tshiu1 hieŋ1 ;天地hieŋ1 loi6 ;天光hieŋ1 kuoŋ1 :天亮;天平hieŋ1 piaŋ2 ;天氣hieŋ1 khi5 ;天晴了=hieŋ1 tsaŋ2 lɔ;天上無=雲hieŋ1 tsioŋ6 mau9 eŋ9 ;烏天o1 hieŋ1 :陰天;夏天a6 hieŋ1
甜	laŋ[9]	甜laŋ⁴³[9]
填	taiŋ[2]	填taiŋ³³[2]填平taiŋ2 piaŋ2
挑	hio[1]	挑hio⁵³[1]挑牙(剔牙)
條	tiu[2]tio[2]	條tiu³³[2]量詞;一=條魚tsi8 tiu2 ŋy2 ■條tio³³[2]量詞;一=條縫tsi8 tio2 phoŋ5 ;一=條魚tsi8 tio2 ŋy2
糶	hio[5]	糶hio¹¹[5]糶米hio5 moi5
貼	ha[7]	貼ha²⁴[7](對聯)
鐵	hie[7]	鐵hie²⁴[7]𢫦鐵ma8 hie7 :打鐵;𢫦鐵的=人ma8 hie7 ke5 noiŋ2 :打鐵的人
聽	hiaŋ[1]	聽hiaŋ⁵³[1]聽□hiaŋ1 noiŋ6 :聽到;聽□得著hiaŋ1 noiŋ6 te7 tio8 :聽不懂;聽□伓=著hiaŋ1 noiŋ6 oiŋ5 tio8 :聽不到
廳	hiaŋ[1]	廳hiaŋ⁵³[1]外廳ŋye6 hiaŋ1
停	loiŋ[2]	停loiŋ³³[2]停住loiŋ2 tiu6
通	hoŋ[1]	通hoŋ⁵³[1]鼻𣍐=通phoi6 mai5 hoŋ1 :鼻不通;鼻𣍐=通phoi6 mai5 hoŋ1 :鼻塞;普通事pho3 hoŋ1 toi6 :普通話
同	loŋ[2]	同loŋ³³[2]同鄉loŋ2 xioŋ1
僮	loŋ[9]	僮loŋ⁴³[9]降僮kyeŋ1 loŋ9 ;降僮的=kyeŋ1 loŋ9 ke5 :參見 /loŋ9 siŋ1/僮身;僮身loŋ9 siŋ1
銅	loŋ[9]	銅loŋ⁴³[9]
桶	hoŋ[3]	桶hoŋ³¹[3]
偷	heu[1]	偷heu⁵³[1]
投	leu[9]	投leu⁴³[9]投降leu9 xaŋ2
骰	leu[9]	骰leu⁴³[9]骰子leu9 tsie3
頭	heu[2]	頭heu³³[2]□□頭tsi7 tsi7 heu2 :乳頭;□頭ɣɔ2 heu2 :抬頭;□頭keŋ1 heu2 :低頭;□頭khaŋ3 heu2 :點頭;鋤頭ly2 heu2 ;斧頭po3 heu2 ;骨頭kui7 heu2 ;肩□頭kaiŋ1 tsi8 heu2 :肩膀。校：待考;骹腹頭khau1 po7 heu2 :膝蓋;裏=頭toi3 heu2 :裏頭;饅頭□maiŋ2 heu2 ko2 :嬰兒。校：原作ku2 ；超出音系;饅頭maiŋ2 heu2 ;起頭khi3 heu2 ;拳頭kyeŋ2 heu2 ;日頭noi8 heu2 :太陽;殺頭sue7 heu2 ;殺頭的=人sue7 heu2 ke5 noiŋ2 :劊子手;手嫲=頭siu3 ma2 heu2 :大拇指;手指頭siu3 tsie3 heu2 ;梳頭so1 heu2 ;蒜頭suŋ5 heu2 ;剃頭hie5 heu2 ;剃頭師傅hie5 heu2 so1 xo5 ;頭很燙heu2 xaiŋ3 hoŋ5 :發燒。校：燙注音特殊，可能是hɔŋ5 之訛;頭疾heu2 tsoi8 :頭痛;頭毛heu2 mau2 :頭髮;頭皮垢heu2 hui2 keu3 :頭皮屑;頭前heu2 tshieŋ2 :在前面;頭上heu2 tsioŋ6 ;頭梳heu2 so1 ;頭一=隻heu2 tsi8 tsia7 :第一個;禿頭ho7 heu2 ;向頭前去xioŋ5 heu2 tshieŋ2 khɔ5 :向前去;搖頭io2 heu2 ;芋頭y6 heu2 ;枕頭tsiŋ3 heu2 ;作頭師傅tsɔ7 heu2 so1 xo5 :木工
禿	ho[7]	禿ho²⁴[7]禿頭ho7 heu2
徒	lo[2]	徒lo³³[2]徒弟lo2 loi5
圖	lo[2]	圖lo³³[2]圖章lo2 tsioŋ1
土	ho[3]	土ho³¹[3]土地公ho3 loi6 koŋ1 ;土地婆ho3 loi6 po2 ;土匪ho3 poiŋ3
吐	ho[5]	吐ho¹¹[5]吐瀾=ho5 lueŋ5 ;吐痰ho5 laŋ2
兔	pʰo[5]	兔pho¹¹[5]兔子pho5 tsie3 ;兔子喙=pho5 tsie3 tshy5 :唇裂
腿	hui[3]	腿hui³¹[3]骹大腿khau1 tue6 hui3 :大腿
褪	huŋ[5]	褪huŋ¹¹[5]
拖	hue[1]	拖hue⁵³[1]拖船hue1 yeŋ9
駝	lɔ[9]	駝lɔ⁴³[9]駝背lɔ9 pui5
挖	∅ua[1]	挖∅ua⁵³[1]
瓦	wa[5]	瓦wa¹¹[5]
襪	moiˀ[8]mueˀ[8]	襪moi⁴³ˀ[8]襪子moi8 tsie3 ;襪子有隻穿moi8 tsie3 iu3 tsia7 tshyeŋ1 :襪子上有個洞■襪mue⁴³ˀ[8]補襪wio3 mue8
外	ŋye[6]	外ŋye⁴³[6]外邊ŋye6 pieŋ1 ;外地人ŋye6 loi6 noiŋ2 ;外公ŋye6 koŋ1 ;外婆ŋye6 po2 ;外甥ŋye6 saŋ1 ;外甥女ŋye6 saŋ1 ny3 ;外廳ŋye6 hiaŋ1
彎	∅yeŋ[1]	彎∅yeŋ⁵³[1]轉彎lyeŋ3 yeŋ1
完	∅yeŋ[2]	完∅yeŋ³³[2]做完了=tsa5 yeŋ2 lo
玩	∅ueŋ[6]	玩∅ueŋ⁴³[6]玩具ueŋ6 ɣy5
晚	∅yeŋ[3]	晚∅yeŋ³¹[3]
碗	∅ueŋ[3]	碗∅ueŋ³¹[3]
䘼	∅yeŋ[3]	䘼∅yeŋ³¹[3]見/siu3 yeŋ3 /手䘼;手䘼siu3 yeŋ3 :袖
萬	waiŋ[6]	萬waiŋ⁴³[6]一=萬tsi8 waiŋ6
王	∅ioŋ[2]	王∅ioŋ³³[2][姓];閻王ɣiŋ2 ioŋ2
網	moŋ[5]	網moŋ¹¹[5]網住了=moŋ5 tiu6 lo:被網網住
危	ŋy[2]	危ŋy³³[2]危險ŋy2 xieŋ3
圍	∅y[9]	圍∅y⁴³[9]圍住y9 tiu6
爲	∅y[5]	爲∅y¹¹[5]因爲iŋ1 y5
尾	mui[3]	尾mui³¹[3]尾一=隻mui3 tsi8 tsia7 :最後一個;尾子囝mui3 tsie3 kyeŋ3 :最小的孩子
緯	xy[6]	緯xy⁴³[6]緯線;緯線xy6 syeŋ5
味	woi[6]	味woi⁴³[6]味道woi6 lau6
胃	∅y[6]	胃∅y⁴³[6]
慰	∅y[7]	慰∅y²⁴[7]安慰ueŋ1 y7
文	wuŋ[2]	文wuŋ³³[2]作文tsɔ7 wuŋ2
蚊	moŋ[3]	蚊moŋ³¹[3]蚊蟲moŋ3 hoŋ2
紋	wuŋ[2]	紋wuŋ³³[2]皺紋tseu5 wuŋ2
穩	∅uŋ[3]	穩∅uŋ³¹[3]
問	muŋ[6]	問muŋ⁴³[6]問花muŋ6 xua1 :女性巫師
翁	∅oŋ[1]	翁∅oŋ⁵³[1]老翁seu5 oŋ1 :丈夫
蕹	∅oŋ[5]	蕹∅oŋ¹¹[5]蕹菜oŋ5 the5 :空心菜
我	ŋue[9]	我ŋue⁴³[9]我的=ŋue9 ke5 ;我夥人ŋue9 xuo3 noiŋ2 :我們;我也去ŋue9 ia3 khɔ5 ;我隻人自去ŋue9 tsia7 noiŋ2 tsoi6 khɔ5 :我一個人自己去
烏	∅o[1]	烏∅o⁵³[1]黑色;烏天o1 hieŋ1 :陰天;烏鴉o1 a1
吳	ŋo[2]	吳ŋo³³[2][姓]
無	mau[9]	無mau⁴³[9]沒有;天上無=雲hieŋ1 tsioŋ6 mau9 eŋ9 ;無=夥mau9 xuo3 :沒人陪;無=面子mau9 mieŋ6 tso3 ;無=覷=見了=mau9 tho7 kieŋ5 lo:不見了
五	ŋo[5]	五ŋo¹¹[5]二百五noi6 pa7 ŋo5 :傻瓜，笨蛋
午	ŋo[3]ŋo[5]	午ŋo³¹[3]午睡ŋo3 sy2 ■午ŋo¹¹[5]端午節tueŋ1 ŋo5 tsai7
勿	mui[2]	勿mui³³[2]別。校：m̩愛的合音，不要;勿=客氣mui2 kha7 khi5 :別客氣;勿=去mui2 khɔ5 :別去
物	wuiˀ[8]	物wui⁴³ˀ[8]禮物loi3 wui8
霧	wo[6]	霧wo⁴³[6]霧大得□wo6 tue6 te7 le3 :霧大得很
西	sai[1]	西sai⁵³[1]西邊sai1 pieŋ1 ;向西xioŋ5 sai1
息	soi[7]	息soi²⁴[7]休息xiu1 soi7
惜	tsʰio[7]	惜tshio²⁴[7]對(孩子)表示喜愛;好惜xau3 tshio7 :可愛
溪	kʰai[1]	溪khai⁵³[1]建溪kyeŋ5 khai1
豨	kʰy[3]	豨khy³¹[3]豨肚khy3 to5 ;豨肺khy3 poi5 ;豨肝khy3 xueŋ1 ;豨欄khy3 lueŋ2 :豬圈;豨嫲=khy3 ma2 :母豬;豨腦khy3 nau3 ;豨肉khy3 ny8 ;豨舌=khy3 lye8 ;豨獅khy3 se1 :種豬;豨心khy3 soiŋ1 ;豨子khy3 tsie3 ;洗豨子sai3 khy3 tsie3 :生小豬;治豨hoi2 khy3 :殺豬;治豨的=人hoi2 khy3 ke5 noiŋ2 ;豬
嬉	xi[1]	嬉xi⁵³[1]玩
錫	se[7]	錫se²⁴[7]
席	sioˀ[8]	席sio⁴³ˀ[8]
習	soiˀ[8]	習soi⁴³ˀ[8]習慣soi8 kueŋ5
洗	sai[3]	洗sai³¹[3]生;洗囝sai3 kyeŋ3 :生孩子;洗米sai3 moi5 ;洗豨子sai3 khy3 tsie3 :生小豬;洗牙齒sai3 ŋa2 tshi3
