單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
杵		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
恃		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
差		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	參差
幟		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
翅		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
雌		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
此		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
恥		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
齒		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
侈		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
始		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
矢		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
疵		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
持		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
池		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
馳		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
遲		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
躇		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
廚		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
弛		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
慈		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
茨		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
瓷		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
署		c	i	5		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
扯		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
磁		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
櫥		c	i	5		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
茲		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	龜茲，國名
車		c	iaa	1		c	ia	1		ʦʰ	ia	23		ʦʰ	ɪᴀ	23	汽車
奢		c	iaa	1		c	ia	1		ʦʰ	ia	23		ʦʰ	ɪᴀ	23	
且		c	iaa	2		c	ia	3		ʦʰ	ia	45		ʦʰ	ɪᴀ	45	
邪		c	iaa	4		c	ia	2		ʦʰ	ia	22		ʦʰ	ɪᴀ	22	
斜		c	iaa	4		c	ia	2		ʦʰ	ia	22		ʦʰ	ɪᴀ	22	
扯		c	iaa	2		c	ia	3		ʦʰ	ia	45		ʦʰ	ɪᴀ	45	
丑		c	iaau	2		c	iau	3		ʦʰ	iau	45		ʦʰ	ɪᴀw	45	
醜		c	iaau	2		c	iau	3		ʦʰ	iau	45		ʦʰ	ɪᴀw	45	
超		c	iaau	1		c	iau	1		ʦʰ	iau	23		ʦʰ	ɪᴀw	23	
潮		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	地名
醒		c	iang	2		c	iang	3		ʦʰ	iɐŋ	45		ʦʰ	ɛŋ	45	
吒		c	ik	7a		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	叱吒
戚		c	ik	7a		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	
敕		c	ik	7a		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	
斥		c	ik	7a		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	
籤		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
塹		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
纖		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
諂		c	im	2		c	im	3		ʦʰ	im	45		ʦʰ	im	45	
潛		c	im	4		c	im	2		ʦʰ	im	22		ʦʰ	im	22	
簽		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
千		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
仟		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
阡		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
淺		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
前		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
遷		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
川		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
穿		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
踐		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
舛		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
喘		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
揣		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
傳		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	傳播
纏		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
痊		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
詮		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
銓		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
拴		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
全		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
泉		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
錢		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
串		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
青		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	
蜻		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	
清		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	
稱		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	稱呼
秤		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	地秤
拯		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
逞		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
騁		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
請		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
呈		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
程		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
懲		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
情		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
晴		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
秤		c	ing	5		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	eɪŋ	21	
澄		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
埕		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
妾		c	ip	7b		c	ip	7		ʦʰ	ip	23		ʦʰ	ip	23	
切		c	it	7b		c	it	7		ʦʰ	it	23		ʦʰ	it	23	急切
撤		c	it	7b		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
徹		c	it	7b		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
澈		c	it	7b		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
轍		c	it	7b		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
設		c	it	7b		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
抽		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
臭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
稠		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
疇		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
籌		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
躊		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
惆		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
酬		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
俏		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
峭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
肖		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	肖像
昭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
悄		c	iu	2		c	iu	3		ʦʰ	iu	45		ʦʰ	iw	45	
晁		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
朝		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	朝廷
潮		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
憔		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
樵		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
瞧		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
鞘		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
綽		c	oek	7b		c	oek	7		ʦʰ	œk	23		ʦʰ	œk	23	
桌		c	oek	7b		c	oek	7		ʦʰ	œk	23		ʦʰ	œk	23	
卓		c	oek	7b		c	oek	7		ʦʰ	œk	23		ʦʰ	œk	23	
槍		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
鏘		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
搶		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
悵		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
暢		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
昌		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
菖		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
猖		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
倡		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
唱		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
長		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	長久
場		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
腸		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
薔		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
牆		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
鎗		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
戕		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
窗		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
嗆		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
搶		c	oeng	2		c	oeng	3		ʦʰ	œŋ	45		ʦʰ	œŋ	45	
綽		c	ok	7b		c	ok	7		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
戳		c	ok	7b		c	ok	7		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
瘡		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
創		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
愴		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
闖		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
敞		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
廠		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
庠		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
祥		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
翔		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
床		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
詳		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
幢		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	幡幢
倉		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
蒼		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
滄		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
藏		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	收藏
艙		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
窗		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
湊		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	
綢		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
初		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
雛		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
楚		c	u	2		c	u	3		ʦʰ	u	45		ʦʰ	u	45	
礎		c	u	2		c	u	3		ʦʰ	u	45		ʦʰ	u	45	
鋤		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
挫		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
錯		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
搓		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
磋		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
蹉		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
坐		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
醋		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
厝		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
措		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
錯		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	同“措”
粗		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
蔡		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
菜		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
塞		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	塞外
賽		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
采		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
採		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
彩		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
綵		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
才		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
材		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
財		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
裁		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
睬		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
脆		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
翠		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
蛆		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
趨		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
吹		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
炊		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
衰		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	齊衰
取		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
娶		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
錘		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	鐵錘
槌		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
鎚		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
椎		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	鐵椎
除		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
廚		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
隋		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
隨		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
徐		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
蜍		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
處		c	ui	5		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	四處
趣		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
崔		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
催		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
璀		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
摧		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
搥		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
覷		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
櫥		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
蹙		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
蹴		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
促		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
蓄		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
畜		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
矗		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
束		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
簇		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
速		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
齪		c	uk	7a		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
村		c	un	4		c	un	2		ʦʰ	un	22		ʦʰ	un	22	
村		c	un	1		c	un	1		ʦʰ	un	23		ʦʰ	un	23	
寸		c	un	1		c	un	1		ʦʰ	un	23		ʦʰ	un	23	
湍		c	un	2		c	un	3		ʦʰ	un	45		ʦʰ	un	45	
竄		c	un	2		c	un	3		ʦʰ	un	45		ʦʰ	un	45	
忖		c	un	2		c	un	3		ʦʰ	un	45		ʦʰ	un	45	
存		c	un	4		c	un	2		ʦʰ	un	22		ʦʰ	un	22	
沖		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
重		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	重新
衷		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
忡		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
充		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
銃		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
冢		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
塚		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
寵		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
衝		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
憧		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
蟲		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
重		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
松		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
從		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
囪		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
蔥		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
聰		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
叢		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
匆		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
猝		c	ut	7a		c	ut	6		ʦʰ	ut	45		ʦʰ	ut	45	
撮		c	ut	7b		c	ut	7		ʦʰ	ut	23		ʦʰ	ut	23	
打		d	aa	2		d	a	3		t	a	45		t	ᴀ	45	
帶		d	aai	1		d	ai	1		t	ai	23		t	ᴀj	23	
戴		d	aai	1		d	ai	1		t	ai	23		t	ᴀj	23	
帶		d	aai	5		d	ai	2		t	ai	21		t	ᴀj	21	
大		d	aai	6		d	ai	4		t	ai	32		t	ᴀj	32	
歹		d	aai	2		d	ai	3		t	ai	45		t	ᴀj	45	
眈		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
耽		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
擔		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
膽		d	aam	2		d	am	3		t	am	45		t	ᴀm	45	
澹		d	aam	6		d	am	4		t	am	32		t	ᴀm	32	
淡		d	aam	6		d	am	4		t	am	32		t	ᴀm	32	冷淡
誕		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
丹		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
單		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	單純
殫		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
旦		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
但		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
憚		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
彈		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	彈丸
蛋		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
撢		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	雞毛撢子
沓		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	
蹋		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	
踏		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	
答		d	aap	7b		d	ap	7		t	ap	23		t	ᴀp	23	
搭		d	aap	7b		d	ap	7		t	ap	23		t	ᴀp	23	
拓		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	拓本
達		d	aat	8		d	at	8		t	at	32		t	ᴀt	32	
刀		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
到		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
倒		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
島		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
擣		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
倒		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
導		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
蹈		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
悼		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
盜		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
道		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
稻		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
搗		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
叨		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	嘮叨
闍		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
特		d	ak	8		d	aek	8		t	ɐk	32		t	ɐk	32	
砧		d	am	5		d	aem	2		t	ɐm	21		t	ɐm	21	砧板
盹		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
噸		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
瞪		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
登		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
凳		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
蹬		d	ang	6		d	aeng	4		t	ɐŋ	32		t	ɐŋ	32	
凸		d	at	8		d	aet	8		t	ɐt	32		t	ɐt	32	
突		d	at	8		d	aet	8		t	ɐt	32		t	ɐt	32	
咄		d	at	7a		d	aet	6		t	ɐt	45		t	ɐt	45	
糾		d	au	2		d	aeu	3		t	ɐu	45		t	ɐu	45	
締		d	ei	1		d	ei	1		t	ei	23		t	ei	23	
低		d	ei	1		d	ei	1		t	ei	23		t	ei	23	
帝		d	ei	1		d	ei	1		t	ei	23		t	ei	23	
諦		d	ei	1		d	ei	1		t	ei	23		t	ei	23	
柢		d	ei	2		d	ei	3		t	ei	45		t	ei	45	
邸		d	ei	2		d	ei	3		t	ei	45		t	ei	45	
抵		d	ei	2		d	ei	3		t	ei	45		t	ei	45	
底		d	ei	2		d	ei	3		t	ei	45		t	ei	45	
牴		d	ei	2		d	ei	3		t	ei	45		t	ei	45	
逮		d	ei	6		d	ei	4		t	ei	32		t	ei	32	
第		d	ei	6		d	ei	4		t	ei	32		t	ei	32	
弟		d	ei	6		d	ei	4		t	ei	32		t	ei	32	
遞		d	ei	6		d	ei	4		t	ei	32		t	ei	32	
隸		d	ei	6		d	ei	4		t	ei	32		t	ei	32	
蒂		d	ei	1		d	ei	1		t	ei	23		t	ei	23	
笛		d	ek	7a		d	ek	6		t	ɛk	45		t	ɛk	45	
釘		d	eng	1		d	eng	1		t	ɛŋ	23		t	ɛŋ	23	
頂		d	eng	2		d	eng	3		t	ɛŋ	45		t	ɛŋ	45	頭頂
定		d	eng	6		d	eng	4		t	ɛŋ	32		t	ɛŋ	32	落定
知		d	i	1		d	i	1		t	i	23		t	i	23	知道
地		d	i	6		d	i	4		t	i	32		t	i	32	
爹		d	iaa	1		d	ia	1		t	ia	23		t	ɪᴀ	23	
得		d	ik	7a		d	ik	6		t	ɪk	45		t	eɪk	45	
