單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
持		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
似		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
姒		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
痴		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
恥		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
嗤		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
熾		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
齒		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
恃		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
幟		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
始		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
慈		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
刺		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
雌		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
此		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
賜		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
侈		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
翅		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
弛		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
疵		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
池		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
馳		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
差		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	參差
矢		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
茨		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
瓷		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
遲		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
儲		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
佇		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
杼		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
躇		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
貯		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
處		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
杵		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
署		c	i	5		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
柱		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
廚		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
扯		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
磁		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
櫥		c	i	5		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
茲		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	龜茲，國名
邪		c	iaa	4		c	ia	2		ʦʰ	ia	22		ʦʰ	ɪᴀ	22	
車		c	iaa	1		c	ia	1		ʦʰ	ia	23		ʦʰ	ɪᴀ	23	汽車
奢		c	iaa	1		c	ia	1		ʦʰ	ia	23		ʦʰ	ɪᴀ	23	
斜		c	iaa	4		c	ia	2		ʦʰ	ia	22		ʦʰ	ɪᴀ	22	
且		c	iaa	2		c	ia	3		ʦʰ	ia	45		ʦʰ	ɪᴀ	45	
扯		c	iaa	2		c	ia	3		ʦʰ	ia	45		ʦʰ	ɪᴀ	45	
超		c	iaau	1		c	iau	1		ʦʰ	iau	23		ʦʰ	ɪᴀw	23	
丑		c	iaau	2		c	iau	3		ʦʰ	iau	45		ʦʰ	ɪᴀw	45	
醜		c	iaau	2		c	iau	3		ʦʰ	iau	45		ʦʰ	ɪᴀw	45	
潮		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	地名
醒		c	iang	2		c	iang	3		ʦʰ	iɐŋ	45		ʦʰ	ɛŋ	45	
戚		c	ik	7A		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	
斥		c	ik	7A		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	
敕		c	ik	7A		c	ik	6		ʦʰ	ɪk	45		ʦʰ	eɪk	45	
籤		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
塹		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
纖		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
潛		c	im	4		c	im	2		ʦʰ	im	22		ʦʰ	im	22	
諂		c	im	2		c	im	3		ʦʰ	im	45		ʦʰ	im	45	
簽		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
川		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
穿		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
舛		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
喘		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
傳		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	傳播
淺		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
千		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
仟		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
阡		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
前		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
痊		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
詮		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
銓		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
拴		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
全		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
泉		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
遷		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
踐		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
錢		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
纏		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
揣		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
串		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
青		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	
蜻		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	
清		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	
請		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
情		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
晴		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
呈		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
程		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
逞		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
騁		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
懲		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
拯		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	eɪŋ	45	
稱		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	稱呼
秤		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	eɪŋ	23	地秤
秤		c	ing	5		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	eɪŋ	21	
澄		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
埕		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	eɪŋ	22	
妾		c	ip	7B		c	ip	7		ʦʰ	ip	23		ʦʰ	ip	23	
切		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	急切
設		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
撤		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
徹		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
澈		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
轍		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
俏		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
峭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
悄		c	iu	2		c	iu	3		ʦʰ	iu	45		ʦʰ	iw	45	
肖		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	肖像
昭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
憔		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
樵		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
晁		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
朝		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	朝廷
潮		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
瞧		c	iu	4		c	iu	2		ʦʰ	iu	22		ʦʰ	iw	22	
鞘		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
初		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
楚		c	o	2		c	o	3		ʦʰ	ɔ	45		ʦʰ	ɔ	45	
礎		c	o	2		c	o	3		ʦʰ	ɔ	45		ʦʰ	ɔ	45	
鋤		c	o	4		c	o	2		ʦʰ	ɔ	22		ʦʰ	ɔ	22	
雛		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
錯		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
挫		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
坐		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
搓		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
磋		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
蹉		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
綽		c	oek	7B		c	oek	7		ʦʰ	œk	23		ʦʰ	œk	23	
桌		c	oek	7B		c	oek	7		ʦʰ	œk	23		ʦʰ	œk	23	
卓		c	oek	7B		c	oek	7		ʦʰ	œk	23		ʦʰ	œk	23	
長		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	長久
場		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
腸		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
槍		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
鏘		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
搶		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
悵		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
暢		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
昌		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
菖		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
猖		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
倡		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
唱		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
薔		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
牆		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
鎗		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
戕		c	oeng	4		c	oeng	2		ʦʰ	œŋ	22		ʦʰ	œŋ	22	
窗		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
嗆		c	oeng	1		c	oeng	1		ʦʰ	œŋ	23		ʦʰ	œŋ	23	
搶		c	oeng	2		c	oeng	3		ʦʰ	œŋ	45		ʦʰ	œŋ	45	
蔡		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	
菜		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	
采		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
採		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
彩		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
綵		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
塞		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	塞外
賽		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	
才		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
材		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
財		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
裁		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
睬		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
綽		c	ok	7B		c	ok	7		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
戳		c	ok	7B		c	ok	7		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
闖		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
庠		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
祥		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
翔		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
敞		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
廠		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
瘡		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
創		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
愴		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
床		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
詳		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
幢		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	幡幢
倉		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
蒼		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
滄		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
藏		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	收藏
艙		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
窗		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
醋		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	
厝		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	
措		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	
錯		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	同“措”
粗		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	
湊		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ou	23	
稠		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
疇		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
籌		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
躊		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
抽		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
惆		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
臭		c	u	1		c	u	1		ʦʰ	u	23		ʦʰ	u	23	
酬		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
綢		c	u	4		c	u	2		ʦʰ	u	22		ʦʰ	u	22	
脆		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
隋		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
隨		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
吹		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
炊		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
錘		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	鐵錘
衰		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	齊衰
翠		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
槌		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
鎚		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
椎		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	鐵椎
除		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
蛆		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
徐		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
處		c	ui	5		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	四處
蜍		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
廚		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
趨		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
取		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
娶		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
趣		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
搥		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
崔		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
催		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
璀		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
摧		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
覷		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
櫥		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
蹙		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
蹴		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
蓄		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
矗		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
促		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
束		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
畜		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
簇		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
速		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
齪		c	uk	7A		c	uk	6		ʦʰ	ʊk	45		ʦʰ	oʊk	45	
湍		c	un	2		c	un	3		ʦʰ	un	45		ʦʰ	un	45	
竄		c	un	2		c	un	3		ʦʰ	un	45		ʦʰ	un	45	
沖		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
蟲		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
衷		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
忡		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
充		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
銃		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
重		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	重新
重		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
松		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
冢		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
塚		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
寵		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
衝		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
憧		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	oʊŋ	45	
從		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
囪		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
蔥		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
聰		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
叢		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	oʊŋ	22	
匆		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	oʊŋ	23	
撮		c	ut	7B		c	ut	7		ʦʰ	ut	23		ʦʰ	ut	23	
打		d	aa	2		d	a	3		t	a	45		t	ᴀ	45	
大		d	aai	6		d	ai	4		t	ai	32		t	ᴀj	32	
帶		d	aai	1		d	ai	1		t	ai	23		t	ᴀj	23	
帶		d	aai	5		d	ai	2		t	ai	21		t	ᴀj	21	
戴		d	aai	1		d	ai	1		t	ai	23		t	ᴀj	23	
歹		d	aai	2		d	ai	3		t	ai	45		t	ᴀj	45	
眈		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
耽		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
澹		d	aam	6		d	am	4		t	am	32		t	ᴀm	32	
淡		d	aam	6		d	am	4		t	am	32		t	ᴀm	32	冷淡
擔		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
膽		d	aam	2		d	am	3		t	am	45		t	ᴀm	45	
誕		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
但		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
憚		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
彈		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	彈丸
丹		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
單		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	單純
殫		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
旦		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
蛋		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
撢		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	雞毛撢子
沓		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	
答		d	aap	7B		d	ap	7		t	ap	23		t	ᴀp	23	
踏		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	
蹋		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	
搭		d	aap	7B		d	ap	7		t	ap	23		t	ᴀp	23	
拓		d	aap	8		d	ap	8		t	ap	32		t	ᴀp	32	拓本
達		d	aat	8		d	at	8		t	at	32		t	ᴀt	32	
導		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
蹈		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
悼		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
盜		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
道		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
稻		d	aau	6		d	au	4		t	au	32		t	ᴀw	32	
刀		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
到		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
倒		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
島		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
擣		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
倒		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
搗		d	aau	2		d	au	3		t	au	45		t	ᴀw	45	
叨		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	嘮叨
闍		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
特		d	ak	8		d	aek	8		t	ɐk	32		t	ɐk	32	
得		d	ak	7A		d	aek	6		t	ɐk	45		t	ɐk	45	
德		d	ak	7A		d	aek	6		t	ɐk	45		t	ɐk	45	
砧		d	am	5		d	aem	2		t	ɐm	21		t	ɐm	21	砧板
盹		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
敦		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
沌		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
鈍		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
遁		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
墩		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
頓		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	安頓
燉		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
噸		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
蹲		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
瞪		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
蹬		d	ang	6		d	aeng	4		t	ɐŋ	32		t	ɐŋ	32	
登		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
凳		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
鄧		d	ang	6		d	aeng	4		t	ɐŋ	32		t	ɐŋ	32	
燈		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
等		d	ang	2		d	aeng	3		t	ɐŋ	45		t	ɐŋ	45	
凸		d	at	8		d	aet	8		t	ɐt	32		t	ɐt	32	
咄		d	at	7A		d	aet	6		t	ɐt	45		t	ɐt	45	
突		d	at	8		d	aet	8		t	ɐt	32		t	ɐt	32	
