tsʰrəm	tshrym	僭{差失；虛僞}																							
tsʰrəmh	tshrymh	讖																							
dzrəm	dzrym	涔																							
dzrəp	dzryp	䯂																							
srəm	srym	槮森㺑																							
srəp	sryp	歰翜																							
lrəm	lrym	莐𧂇																							
l̥rəm	lhrym	闖琛																							
r̥əm	rhym	綝郴																							
krəm	krym	禁襟衿																							
kʰrəp	khryp	泣湆																							
grəp	gryp	及鷑																							
ŋrəm	ngrym	唫吟																							
ŋrəp	ngryp	圾岌																							
tˤəm	t'ym	眈酖妉湛{喜樂}																							
tˤəmʔ	t'ymq	黕																							
tˤəp	t'yp	答荅畣																							
tʰˤəmʔ	th'ymq	醓黮																							
tʰˤəp	th'yp	嗒																							
dˤəmʔ	d'ymq	髧																							
nˤəm	n'ym	南男楠柟{同“楠”}枏																							
nˤəp	n'yp	納軜靹䪏																							
tsˤəm	ts'ym	鐕																							
tsˤəmʔ	ts'ymq	寁																							
tsˤəp	ts'yp	噆帀																							
tsʰˤəm	tsh'ym	慘																							
tsʰˤəmʔ	tsh'ymq	憯																							
dzˤəm	dz'ym	蠶																							
dzˤəp	dz'yp	雜																							
sˤəm	s'ym	蔘毿																							
sˤəmʔ	s'ymq	糝糂																							
sˤəp	s'yp	颯卅																							
lˤəm	l'ym	覃潭蟫譚藫																							
lˤəmʔ	l'ymq	禫窞萏																							
lˤəp	l'yp	沓遝誻讋{~諄，中民亂}慴曡疊譶																							
l̥ˤəmʔ	lh'ymq	嗿																							
l̥ˤəmh	lh'ymh	探																							
l̥ˤəp	lh'yp	踏嚃濕{水名，同“漯”}漯																							
slˤəp	sl'yp	鈒																							
rˤəm	r'ym	惏婪																							
rˤəp	r'yp	搚																							
kˤəm	k'ym	雂蜬																							
kˤəmʔ	k'ymq	感鱤贛{水名}㔶𧆐																							
kˤəmh	k'ymh	詌																							
kˤəp	k'yp	鴿蛤𧊧㪉韐閤鮯頜佮㠷																							
kʰˤəm	kh'ym	堪龕戡																							
kʰˤəmʔ	kh'ymq	坎埳欿顑戇																							
kʰˤəmh	kh'ymh	勘																							
kʰˤəp	kh'yp	溘厒																							
gˤəm	g'ym	含函涵蜭顄䶃																							
gˤəmʔ	g'ymq	竷菡頷撼																							
gˤəmh	g'ymh	唅憾																							
gˤəp	g'yp	合郃																							
ŋˤəm	ng'ym	嵁																							
ŋˤəp	ng'yp	馺{~遝，連續不斷}																							
hˤəm	h'ym	欦																							
ʔˤəm	q'ym	韽鵪																							
ʔˤəp	q'yp	唈姶罨																							
dzˤrəmʔ	dz'rymq	瀺																							
sˤrəm	s'rym	摻																							
kˤrəm	k'rym	玪瑊緘椷																							
kˤrəmʔ	k'rymq	減																							
kˤrəp	k'ryp	鞈𩊆																							
kʰˤrəp	kh'ryp	䁍																							
gˤrəm	g'rym	咸諴鹹醎																							
gˤrəmh	g'rymh	陷䱤錎閻																							
gˤrəp	g'ryp	洽祫																							
ŋˤrəm	ng'rym	羬麙碞																							
ʔˤrəp	q'ryp	凹䆟																							
po	po	跗柎𩿧																							
poʔ	poq	府俯俛{同“俯”}腑																							
poh	poh	付軵																							
pʰo	pho	泭																							
pʰoʔ	phoq	弣																							
pʰoh	phoh	赴拊仆訃																							
bo	bo	鳧符苻																							
boʔ	boq	附腐胕坿																							
boh	boh	鮒祔蚹駙附{親~}																							
mo	mo	瞴																							
moʔ	moq	侮																							
moh	moh	騖務霧婺𦎦																							
to	to	朱珠侏祩鴸硃																							
toʔ	toq	主枓麈																							
toh	toh	注紸殶澍㹥																							
tʰo	tho	姝樞{門的轉軸；~紐}																							
do	do	殳銖殊洙茱{~萸}																							
doʔ	doq	樹豎竪																							
no	no	濡儒繻襦鱬懦偄懧臑㼱																							
noʔ	noq	醹乳																							
noh	noh	孺擩{染}㨎																							
n̥oh	nhoh	戍																							
sno	sno	需緰鑐嬬𪋐																							
tso	tso	諏娵																							
tsʰo	tsho	趨																							
tsʰoʔ	tshoq	取																							
tsʰoh	tshoh	趣娶																							
dzoʔ	dzoq	聚																							
so	so	須鬚嬃𩓣																							
lo	lo	俞愉逾瑜踰渝揄{揮動}榆羭蕍蝓窬{同“踰”}覦螸																							
loʔ	loq	瘉愈貐																							
loh	loh	喻諭籲																							
l̥o	lho	輸																							
l̥oh	lhoh	隃腧䩱																							
ro	ro	婁摟鷜漊																							
roʔ	roq	僂縷𧃒																							
roh	roh	屢																							
ɫo	jo	臾腴萸{茱~}諛																							
ɫoʔ	joq	窳楰庾斔瘐斞裕																							
ko	ko	拘駒跔痀捄{盛土於器}俱																							
koʔ	koq	枸椇																							
koh	koh	句{~子}泃																							
kʰo	kho	軀𨈳驅區敺嶇																							
kʰoʔ	khoq	竘																							
go	go	絇劬翑姁鼩斪鴝朐葋軥																							
goh	goh	具																							
ŋo	ngo	禺愚隅嵎喁腢																							
ŋoʔ	ngoq	寓																							
ŋoh	ngoh	遇																							
hoʔ	hoq	煦休{燠~，痛聲}䧁																							
hoh	hoh	酗呴昫																							
ʔoʔ	qoq	傴饇																							
ʔoh	qoh	飫嫗																							
tro	tro	株誅跦邾鴸袾蛛鼄𧑤																							
troʔ	troq	拄																							
troh	troh	住鉒駐																							
tʰro	thro	貙																							
dro	dro	趎廚躕																							
droʔ	droq	柱砫																							
tsʰro	tshro	芻蒭犓																							
dzro	dzro	雛鶵																							
sroʔ	sroq	數藪棷{同“藪”}籔																							
kroh	kroh	屨																							
groʔ	groq	窶貗																							
pˤoʔ	p'oq	掊{擊}																							
pʰˤoʔ	ph'oq	剖棓																							
bˤo	b'o	抔掊{扒開、搜取}箁																							
bˤoʔ	b'oq	部蔀瓿																							
mˤo	m'o	鍪蝥𩭾																							
mˤoh	m'oh	懋袤愗{怐~，愚昧}䓮																							
tˤo	t'o	兜																							
tˤoʔ	t'oq	斗㪷																							
tˤoh	t'oh	鬬鬭闘鬥																							
tʰˤoʔ	th'oq	黈																							
tʰˤoh	th'oh	㰯																							
dˤo	d'o	投頭																							
dˤoʔ	d'oq	𨪐																							
dˤoh	d'oh	豆脰浢逗																							
nˤo	n'o	獳																							
nˤoh	n'oh	鎒																							
tsˤo	ts'o	掫																							
tsˤoʔ	ts'oq	走奏																							
tsʰˤoh	tsh'oh	輳腠湊																							
sˤoʔ	s'oq	嗾																							
sˤoh	s'oh	欶嗽																							
lˤo	l'o	歈																							
lˤoh	l'oh	竇{同“竇”}窬																							
l̥ˤo	lh'o	偷媮																							
rˤo	r'o	蔞膢鞻髏																							
rˤoʔ	r'oq	螻																							
rˤoh	r'oh	漏陋瘻鏤																							
C.rˤo	C.r'o	樓																							
kˤo	k'o	句{彎曲}勾鉤鈎枸{彎曲、盤錯}緱																							
kˤoʔ	k'oq	苟笱耇耈狗垢																							
kˤoh	k'oh	彀雊姤㝅																							
kʰˤo	kh'o	彄摳																							
kʰˤoʔ	kh'oq	釦叩扣																							
kʰˤoh	kh'oh	寇鷇袧怐{~愗，愚昧}																							
gˤo	g'o	侯鍭𦞈猴喉鄇瘊翭篌																							
gˤoʔ	g'oq	後郈																							
gˤoh	g'oh	候餱																							
ŋˤo	ng'o	齵																							
ŋˤoʔ	ng'oq	偶耦藕																							
hˤoʔ	h'oq	蚼																							
hˤoh	h'oh	訽詬																							
ʔˤo	q'o	區{量器}歐甌嘔{~夷}謳鏂䳼熰樞{刺榆}藲鷗																							
ʔˤoʔ	q'oq	毆嘔{~吐}																							
ʔˤoh	q'oh	漚																							
bˤro	b'ro	捊																							
mˤro	m'ro	蟊																							
tˤroh	t'roh	晝咮{鳥喙；柳宿}噣{鳥喙；畢宿}																							
tsˤro	ts'ro	鄒騶𨃘棸陬緅郰鄹菆棷{木名}																							
tsˤroʔ	ts'roq	掫																							
tsˤroh	ts'roh	縐																							
tsʰˤroʔ	tsh'roq	𩋄																							
dzˤroh	dz'roh	驟																							
sˤroʔ	s'roq	盨																							
sˤroh	s'roh	漱																							
kˤro	k'ro	冓溝篝韝																							
kˤroʔ	k'roq	茩																							
kˤroh	k'roh	媾覯遘搆構購																							
kʰˤroʔ	kh'roq	口																							
kʰˤroh	kh'roh	詬{喫~，強壯}滱																							
gˤroʔ	g'roq	后厚缿																							
gˤroh	g'roh	逅																							
ʔˤro	q'ro	嘔{唲~}																							
poŋ	pong	封葑																							
pʰoŋ	phong	丰鋒烽蜂𧒒蠭峰峯																							
pʰoŋʔ	phongq	捧																							
boŋ	bong	逢縫夆漨																							
boŋʔ	bongq	奉																							
boŋh	bongh	俸																							
m̥ok	mhok	勖勗																							
toŋ	tong	鍾鐘籦妐																							
toŋʔ	tongq	種腫踵																							
tok	tok	屬燭灟矚馵																							
stoŋ	stong	舂																							
stok	stok	束																							
tʰoŋ	thong	衝憧罿𠟍																							
tʰok	thok	觸歜斶臅觕																							
doŋʔ	dongq	尰																							
dok	dok	屬{種類；附~；親~}蜀蠋襡																							
noŋ	nong	茸襛穠																							
noŋʔ	nongq	冗宂氄																							
nok	nok	辱溽蓐鄏𪑾縟																							
tsoŋ	tsong	蹤從{直，~橫}縱																							
tsok	tsok	足哫																							
tsʰoŋ	tshong	從{~容}樅																							
dzoŋ	dzong	從{隨~}																							
dzoŋh	dzongh	從{放~；~者}																							
soŋ	song	蜙																							
soŋʔ	songq	竦聳悚駷																							
sok	sok	涑																							
loŋ	long	用庸墉鏞傭{僱~}滽鱅鄘䗤																							
loŋʔ	longq	甬勇踊踴蛹俑涌湧𧗴																							
l̥ok	lhok	粟																							
sloŋh	slongh	誦																							
slok	slok	續藚																							
mloŋ	mlong	鱅																							
mlok	mlok	贖																							
roŋ	rong	壟籠{籦~}壠																							
roŋʔ	rongq	隴																							
rok	rok	錄綠菉騄																							
C.roŋ	C.rong	龍																							
ɫoŋ	jong	容頌蓉溶{~㵝}鎔																							
ɫok	jok	欲慾浴鵒鋊																							
mɫoŋ	mjong	松訟鬆																							
mɫok	mjok	俗																							
koŋ	kong	供																							
koŋʔ	kongq	鞏栱拲蛬																							
kok	kok	輂䡞挶梮																							
kʰoŋ	khong	銎																							
kʰoŋʔ	khongq	恐																							
kʰok	khok	曲																							
goŋ	gong	邛卭輁蛩																							
gok	gok	局																							
ŋoŋ	ngong	顒鰅																							
ŋok	ngok	玉																							
ŋ̊ok	nhgok	頊																							
hoŋ	hong	凶兇𣧑訩匈洶汹哅胷胸																							
hok	hok	旭																							
ʔoŋ	qong	雍噰澭邕雝灉壅饔𢋊廱癰癕𧴗																							
ʔoŋʔ	qongq	擁臃																							
troŋʔ	trongq	冢塚																							
trok	trok	斸欘钃瘃																							
tʰrok	throk	梀																							
droŋ	drong	重{~疊}穜																							
droŋʔ	drongq	重{厚~}衶																							
drok	drok	躅䠱																							
nroŋ	nrong	醲																							
tsrok	tsrok	捉																							
tsʰroŋ	tshrong	囪窗鏦																							
dzrok	dzrok	浞																							
sroŋ	srong	雙																							
lroŋʔ	lrongq	鮦																							
l̥roŋ	lhrong	傭{公平}																							
r̥oŋʔ	rhongq	寵																							
kroŋ	krong	共恭龔																							
kroŋʔ	krongq	拱																							
grok	grok	跼																							
ŋrok	ngrok	獄																							
pˤoŋʔ	p'ongq	菶唪琫鞛䋽																							
pˤok	p'ok	樸{未加工的木材}濮卜鳪纀蹼																							
pʰˤok	ph'ok	撲扑																							
bˤoŋ	b'ong	逢{~~，鼓聲}蓬塳塜																							
bˤok	b'ok	僕																							
mˤoŋ	m'ong	蒙矇幪蠓冡髳饛																							
mˤoŋʔ	m'ongq	蠓																							
mˤoŋh	m'ongh	懞																							
mˤok	m'ok	木蚞霂沐鶩楘																							
tˤoŋ	t'ong	東凍蝀																							
tˤoŋʔ	t'ongq	蕫董																							
tˤoŋh	t'ongh	棟䍶湩涷																							
tʰˤoŋ	th'ong	畽																							
dˤoŋ	d'ong	童僮瞳犝潼																							
dˤoŋʔ	d'ongq	動																							
dˤoŋh	d'ongh	慟																							
dˤok	d'ok	獨𤠢罜鸀韣髑𪇆																							
nˤoŋ	n'ong	膿濃																							
nˤok	n'ok	耨																							
tsˤoŋ	ts'ong	豵椶翪猣朡惾緵稯艐																							
tsˤoŋʔ	ts'ongq	總緫鬷摠揔蓯𢊕																							
tsˤok	ts'ok	鏃																							
tsʰˤoŋ	tsh'ong	聰葱蔥怱																							
tsʰˤoŋh	tsh'ongh	憁																							
tsʰˤok	tsh'ok	蔟瘯																							
dzˤoŋ	dz'ong	叢䕺藂																							
dzˤok	dz'ok	族																							
sˤoŋh	s'ongh	送																							
sˤok	s'ok	速遫趚樕餗蔌遬藗㯈觫																							
lˤoŋ	l'ong	同桐銅峒侗{共同；幼稚}秱筩																							
lˤoŋʔ	l'ongq	洞桶																							
lˤoŋh	l'ongh	筒衕恫{憁~}																							
lˤok	l'ok	瀆犢牘讀讟櫝覿䢱殰黷匵豄韇𦢌嬻																							
l̥ˤoŋ	lh'ong	通恫狪																							
l̥ˤoŋʔ	lh'ongq	侗{長大、通達無掛礙}																							
l̥ˤoŋh	lh'ongh	痛																							
l̥ˤok	lh'ok	禿																							
rˤoŋ	r'ong	礱蘢櫳嚨聾籠蠪																							
rˤoŋʔ	r'ongq	弄																							
rˤok	r'ok	鹿漉淥麓蔍螰摝祿禄琭睩盝																							
kɫˤoŋ	kj'ong	公																							
kɫˤok	kj'ok	谷𤞞																							
kˤoŋ	k'ong	工功攻釭																							
kˤoŋh	k'ongh	貢贛{同“貢”，端木賜之字}																							
kˤok	k'ok	穀榖轂																							
kʰˤoŋ	kh'ong	空悾崆																							
kʰˤoŋʔ	kh'ongq	孔																							
kʰˤoŋh	kh'ongh	控																							
kʰˤok	kh'ok	哭䵈䍍𪍠																							
gˤoŋ	g'ong	訌紅虹𧈫洪洚鴻																							
gˤoŋh	g'ongh	鬨																							
gˤok	g'ok	斛縠觳{同“斛”}螜																							
hˤoŋ	h'ong	烘																							
hˤok	h'ok	豰㺉																							
ʔˤoŋ	q'ong	翁																							
ʔˤoŋʔ	q'ongq	蓊																							
ʔˤoŋh	q'ongh	罋甕瓮																							
ʔˤok	q'ok	屋																							
pˤroŋ	p'rong	邦																							
pˤrok	p'rok	剝																							
pʰˤrok	ph'rok	朴樸{棫~；~樕，小木}璞墣攴																							
bˤroŋ	b'rong	龐逢{姓}逄胮																							
bˤroŋʔ	b'rongq	玤𢈦蚌䰷																							
mˤroŋ	m'rong	尨厖庬哤蛖駹																							
tˤroŋ	t'rong	樁																							
tˤrok	t'rok	琢{雕刻；挑選}啄噣椓涿諑斀斲斵																							
tʰˤroŋ	th'rong	憃																							
tʰˤrok	th'rok	擉																							
dˤroŋ	d'rong	橦幢撞																							
dˤrok	d'rok	濁鐲																							
dzˤrok	dz'rok	齺鷟																							
kˤroŋ	k'rong	江杠矼																							
kˤroŋʔ	k'rongq	講港																							
kˤrok	k'rok	角桷瑴珏斠																							
kʰˤroŋ	kh'rong	跫椌																							
kʰˤrok	kh'rok	愨慤觳埆殼																							
gˤroŋʔ	g'rongq	項																							
gˤroŋh	g'rongh	衖闀巷																							
gˤrok	g'rok	确																							
ŋˤrok	ng'rok	鸑嶽岳																							
hˤroŋ	h'rong	舡																							
ʔˤrok	q'rok	渥喔握幄腛																							
pʰos	phos	杮																							
bos	bos	吠鼣																							
tojʔ	tojq	箠捶棰																							
tos	tos	贅																							
doj	doj	垂厜{~㕒，山頂}倕陲𨹫																							
dojʔ	dojq	菙																							
dojh	dojh	睡																							
nojʔ	nojq	繠蘂蕊																							
nos	nos	蚋																							
n̥ojh	nhojh	挼																							
tsʰos	tshos	脃脆毳膬竁																							
lojʔ	lojq	䝐㨊																							
los	los	銳																							
l̥os	lhos	說{遊~；停止}帨稅涚裞祱喙餯																							
l̥oj	lhoj	墮{毀壞；輸送}綏{祭}隳䜐																							
slojʔ	slojq	髓瀡																							
sloj	sloj	隨																							
rojʔ	rojq	累絫樏																							
C.roj	C.roj	羸																							
ɫ̥oj	jhoj	吹炊																							
kojʔ	kojq	蛫佹詭祪垝姽觤恑																							
gojʔ	gojq	跪䣀																							
ŋoj	ngoj	危峗洈㕒																							
ŋojʔ	ngojq	頠																							
ʔoj	qoj	萎倭																							
ʔojʔ	qojq	委																							
ʔojh	qojh	踒																							
trojh	trojh	諈																							
tros	tros	綴錣餟娺																							
droj	droj	錘膇																							
drojh	drojh	甀硾縋																							
nrojh	nrojh	諉																							
tsʰroj	tshroj	衰{差別、次第；衰減}																							
pˤos	p'os	沛芾{官服上的蔽膝}𨙶																							
bˤos	b'os	拔{盡；茂盛}																							
tˤoj	t'oj	𨹄																							
tˤojʔ	t'ojq	朵埵𦀉																							
tˤos	t'os	祋																							
tʰˤojh	th'ojh	唾																							
n̥ˤojʔ	nh'ojq	妥																							
tsˤoj	ts'oj	挫㛗侳																							
tsˤojh	ts'ojh	蓌																							
tsˤos	ts'os	最																							
tsʰˤoj	tsh'oj	剉																							
tsʰˤojʔ	tsh'ojq	脞																							
tsʰˤos	tsh'os	竄																							
dzˤoj	dz'oj	痤																							
dzˤojʔ	dz'ojq	坐																							
dzˤojh	dz'ojh	座																							
dzˤos	dz'os	蕞																							
sˤoj	s'oj	蓑																							
sˤojʔ	s'ojq	鎖瑣																							
lˤojʔ	l'ojq	惰墮{同“惰”}墯嶞鬌嫷𨬍䲊																							
lˤos	l'os	兌																							
l̥ˤojʔ	lh'ojq	隋橢㯐																							
l̥ˤojh	lh'ojh	毤																							
l̥ˤos	lh'os	駾蛻																							
rˤoj	r'oj	騾蔂鸁																							
rˤojʔ	r'ojq	蓏㒩攭臝裸倮																							
C.rˤoj	C.r'oj	蠃																							
kˤoj	k'oj	戈鍋																							
kˤojʔ	k'ojq	果菓裹蜾																							
kˤos	k'os	鄶澮																							
kʰˤoj	kh'oj	科課																							
kʰˤojʔ	kh'ojq	顆																							
gˤoj	g'oj	禾和龢																							
ŋˤojh	ng'ojh	臥																							
ʔˤoj	q'oj	涹																							
ʔˤos	q'os	薈																							
pˤros	p'ros	拜																							
tsˤroj	ts'roj	髽																							
tsʰˤros	tsh'ros	嘬																							
l̥ˤros	lh'ros	脫{舒適、舒緩}																							
kˤroj	k'roj	騧																							
kʰˤros	kh'ros	噲																							
gˤrojʔ	g'rojq	踝髁輠																							
tor	tor	顓篿																							
torʔ	torq	剸剬																							
dorʔ	dorq	瑞																							
tˤor	t'or	端耑																							
tˤorʔ	t'orq	短揣朵{~頤}																							
tʰˤor	th'or	貒湍																							
tsˤor	ts'or	鑽攅																							
pot	pot	髮紱帗																							
bonʔ	bonq	飯																							
bonh	bonh	飰																							
mon	mon	輓樠																							
monʔ	monq	挽																							
mot	mot	襪韤																							
ton	ton	專膞塼鄟{鄭國城門名}諯																							
tonh	tonh	惴																							
tʰonʔ	thonq	喘																							
tʰot	thot	歠																							
don	don	輲遄歂																							
donʔ	donq	鱄鄟{國名}腨																							
dot	dot	啜嚽																							
non	non	瓀擩{~祭}壖堧																							
nonʔ	nonq	耎輭軟蝡礝																							
not	not	焫吶爇																							
tson	tson	鐫																							
tsot	tsot	蕝																							
tsʰon	tshon	銓荃痊駩悛																							
tsʰonh	tshonh	縓																							
dzon	dzon	全牷																							
dzonʔ	dzonq	雋																							
dzot	dzot	絶絕㡭																							
sonʔ	sonq	選																							
sonh	sonh	䠣																							
sot	sot	雪																							
lon	lon	鳶蝝緣																							
lot	lot	閱悅																							
l̥ot	lhot	說																							
ron	ron	攣癵																							
ronʔ	ronq	臠孌																							
ronh	ronh	戀																							
rot	rot	埒蛶鋝脟																							
C.ronʔ	C.ronq	孌																							
ɫon	jon	沿鉛鈆																							
ɫonʔ	jonq	兖兗萒沇																							
ɫ̥on	jhon	穿																							
mɫon	mjon	船																							
konh	konh	倦帣																							
kot	kot	蕨嶡𠎮獗瘚掘																							
kʰonʔ	khonq	裷																							
kʰonh	khonh	券																							
gonʔ	gonq	圈錈																							
got	got	鷢𩪗																							
ŋon	ngon	元沅芫黿杬阮邧蚖螈嫄騵獂羱榞																							
ŋonh	ngonh	願𩕾																							
ŋot	ngot	軏䡇																							
ʔon	qon	冤寃蒬苑宛{楚地}鴛																							
ʔonʔ	qonq	菀婉宛𪂧綩																							
ʔonh	qonh	怨涴																							
ʔot	qot	黦𧯡																							
pronh	pronh	變																							
bronh	bronh	卞弁抃笲拚																							
tronʔ	tronq	轉																							
trot	trot	掇{短}惙輟畷剟																							
dron	dron	傳																							
dronʔ	dronq	縳																							
tsron	tsron	跧																							
dzronʔ	dzronq	僎{同“撰”}撰																							
dzronh	dzronh	饌籑譔輇																							
sron	sron	𨏉																							
lron	lron	椽																							
lronʔ	lronq	瑑篆																							
l̥ronh	lhronh	鶨																							
kron	kron	勌																							
kronʔ	kronq	卷菤																							
kronh	kronh	眷睠韏桊飬																							
krot	krot	罬																							
kʰron	khron	卷{冠~，帽緣}棬弮																							
kʰronʔ	khronq	綣																							
gron	gron	拳惓踡卷{彎曲；柔弱}捲蜷犈顴																							
gronʔ	gronq	蔨																							
pˤot	p'ot	胈																							
bˤot	b'ot	犮跋																							
tˤon	t'on	竱																							
tˤonʔ	t'onq	斷																							
tˤonh	t'onh	段鍛碫{或訛作“碬”}碬{“碫”之訛字}煅腶踹																							
tˤot	t'ot	掇{拾取}鵽																							
tʰˤon	th'on	䵎																							
dˤon	d'on	團慱漙摶鷒鷻敦																							
dˤonh	d'onh	椴																							
nˤonʔ	n'onq	煗渜餪稬																							
tsˤonʔ	ts'onq	纂臇纘酇																							
tsˤot	ts'ot	繓																							
tsʰˤonh	tsh'onh	爨{楚曆十一月}																							
tsʰˤot	tsh'ot	撮																							
dzˤon	dz'on	欑櫕巑																							
dzˤonh	dz'onh	攢																							
sˤon	s'on	酸痠狻																							
sˤonʔ	s'onq	算篹匴																							
sˤonh	s'onh	筭蒜巽																							
lˤot	l'ot	奪𡙸鮵挩痥																							
l̥ˤonh	lh'onh	彖褖																							
l̥ˤot	lh'ot	脫侻梲莌																							
rˤon	r'on	羉巒灓鑾																							
rˤonh	r'onh	亂																							
rˤot	r'ot	捋																							
C.rˤon	C.r'on	欒孿鸞																							
C.rˤonʔ	C.r'onq	卵																							
kɫˤon	kj'on	貫毌																							
kɫˤonh	kj'onh	實{見《易·象傳》}																							
kˤon	k'on	冠莞棺																							
kˤonʔ	k'onq	盥筦管{管狀物；專管}																							
kˤonh	k'onh	館灌祼罐																							
kˤot	k'ot	劊																							
kʰˤonʔ	kh'onq	款窾																							
kʰˤot	kh'ot	闊{契~，勤苦}																							
gˤon	g'on	完垸																							
gˤonʔ	g'onq	浣澣魭梡睆{渾圓}																							
ŋˤon	ng'on	刓园抏忨岏																							
ŋˤonʔ	ng'onq	輐{~斷，圓轉無棱角}																							
ŋˤonh	ng'onh	翫玩																							
bˤrot	b'rot	拔																							
mˤron	m'ron	蠻																							
tsʰˤronh	tsh'ronh	篡																							
sˤrot	s'rot	刷																							
kˤron	k'ron	關																							
kˤronh	k'ronh	串慣丱卝																							
gˤron	g'ron	患䍺脘																							
gˤronʔ	g'ronq	睆{光滑、明亮}鯇皖																							
gˤronh	g'ronh	豢																							
ŋˤron	ng'ron	頑																							
ŋˤronh	ng'ronh	薍																							
ŋˤrot	ng'rot	刖																							
puʔ	puq	缶缹																							
puh	puh	鍑																							
pʰu	phu	孚莩郛俘稃垺																							
pʰuh	phuh	覆{~蓋、遍及}																							
bu	bu	浮罦蜉烰琈桴枹{鼓槌；术}																							
buʔ	buq	阜蛗𩢿																							
buh	buh	復{反~；回~}覆{埋伏}椱																							
mu	mu	牟侔鴾眸蛑麰雺恈																							
muʔ	muq	牡戊茂楙																							
muh	muh	貿																							
tu	tu	周{周圍、環繞；~章，回旋舒緩}賙舟州洲週婤{~姶，人名}																							
tuʔ	tuq	帚箒鯞																							
stu	stu	收{車后橫木}																							
stuʔ	stuq	守狩																							
tʰu	thu	犨犫臭																							
tʰuʔ	thuq	糗魗																							
stʰuʔ	sthuq	獸																							
du	du	雔讎讐醻酬																							
duʔ	duq	壽受綬																							
duh	duh	授售																							
nu	nu	柔蹂蝚揉騥鶔㹛																							
nuʔ	nuq	葇輮楺沑																							
nuh	nuh	鞣																							
n̥uʔ	nhuq	手																							
snu	snu	羞																							
tsu	tsu	遒																							
tsuʔ	tsuq	酒																							
tsuh	tsuh	僦																							
tsʰu	tshu	蟗緧𪓰																							
dzu	dzu	酋遒鰌蝤{~蠐}慒𧤕																							
dzuʔ	dzuq	就																							
suʔ	suq	糔																							
lu	lu	由{動植物名；~~，愉悅}悠{~~，憂思貌}滺舀抭揄{同“抌”}冘抌揂																							
luʔ	luq	牖誘莠秀羑褎																							
luh	luh	狖																							
l̥uʔ	lhuq	首																							
l̥uh	lhuh	琇繡{錦~}																							
slu	slu	囚鮂苬																							
sluʔ	sluq	袖																							
sluh	sluh	牰岫																							
ru	ru	留鶹劉飂流旒裗瘤霤騮駵㧕榴瀏勠𤠑																							
ruʔ	ruq	柳罶懰䶉																							
ruh	ruh	窌塯溜廇餾																							
ɫu	ju	斿遊游蝣猷猶蕕卣輶楢庮																							
ɫuʔ	juq	酉輶槱																							
ɫ̥uʔ	jhuq	醜																							
hɫuʔ	hjuq	朽㱙																							
ku	ku	鳩救{及物？}																							
kuʔ	kuq	九韭究赳																							
kuh	kuh	救{不及物？}廄廐																							
kʰu	khu	蓲																							
gu	gu	求𧒔梂逑絿球銶賕捄{長而曲}脙仇朹犰䊵艽鼽頄厹																							
guʔ	guq	舅咎麔																							
guh	guh	鯦																							
hu	hu	休烋鵂髤髹庥貅咻																							
huh	huh	嗅																							
ʔu	qu	憂優懮瀀耰鄾櫌嚘麀纋																							
tru	tru	譸幬籌輈侜																							
truʔ	truq	肘疛																							
dru	dru	𠷎躊疇裯																							
druʔ	druq	紂																							
druh	druh	酎																							
nruʔ	nruq	紐杻狃禸𠘯莥																							
nruh	nruh	糅																							
n̥ruʔ	nhruq	丑																							
tsʰruh	tshruh	簉憱																							
sru	sru	搜溲蒐鄋獀䤹																							
sruʔ	sruq	叟瞍傁廋廀醙																							
sruh	sruh	瘦																							
lru	lru	紬																							
lruh	lruh	冑胄宙伷																							
l̥ru	lhru	抽妯怞																							
r̥u	rhu	㨨																							
kruʔ	kruq	氿軌匭簋厬宄孂																							
gru	gru	逵馗頯觓觩																							
pˤu	p'u	褒襃煲裒𨚔																							
pˤuʔ	p'uq	寶保葆堡褓䳈鴇駂																							
pˤuh	p'uh	報																							
bˤuʔ	b'uq	抱																							
mˤu	m'u	髦矛																							
mˤuh	m'uh	冒媢帽𪃑																							
tˤuʔ	t'uq	禂擣搗島																							
tʰˤuʔ	th'uq	禱討																							
dˤu	d'u	濤燾檮錭翢																							
dˤuʔ	d'uq	翿{舞具，形似雉扇}																							
dˤuh	d'uh	纛																							
nˤu	n'u	猱夒獿獶峱																							
nˤuʔ	n'uq	擾腦匘惱																							
n̥ˤu	nh'u	薅																							
n̥ˤuʔ	nh'uq	好																							
tsˤu	ts'u	遭糟傮㷮																							
tsˤuʔ	ts'uq	早棗蚤																							
tsˤuh	ts'uh	竈灶																							
tsʰˤuʔ	tsh'uq	草艸慅																							
tsʰˤuh	tsh'uh	慥																							
dzˤu	dz'u	曹𣍘漕螬																							
dzˤuʔ	dz'uq	造皁皂																							
sˤu	s'u	搔騷鰠溞																							
sˤuʔ	s'uq	埽掃嫂𦺋																							
sˤuh	s'uh	瘙																							
lˤu	l'u	綯陶{~器；和樂；鬱~；皐~}蜪騊䛬																							
lˤuʔ	l'uq	道稻蹈																							
lˤuh	l'uh	導陶{~~，驅馳貌}																							
l̥ˤu	lh'u	滔{水瀰漫}慆搯謟韜槄絛																							
rˤu	r'u	牢																							
rˤuʔ	r'uq	簝																							
rˤuh	r'uh	嫪																							
C.rˤu	C.r'u	醪																							
C.rˤuʔ	C.r'uq	老																							
kʰɫˤuʔ	khj'uq	考攷栲																							
