單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
貯		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
處		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
杵		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
署		c	i	5		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
柱		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
廚		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
扯		c	i	2		c	i	3		ʦʰ	i	35		ʦʰ	i	35	
磁		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	
櫥		c	i	5		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
茲		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	龜茲，國名
匙		c	i	4		c	i	2		ʦʰ	i	22		ʦʰ	i	22	茶匙，湯匙，一本作“瓷”
柿		c	i	2		c	i	3		ʦʰ	i	35		ʦʰ	i	35	
邪		c	iaa	4		c	ia	2		ʦʰ	ia	22		ʦʰ	ɪᴀ	22	
車		c	iaa	1		c	ia	1		ʦʰ	ia	23		ʦʰ	ɪᴀ	23	汽車
奢		c	iaa	1		c	ia	1		ʦʰ	ia	23		ʦʰ	ɪᴀ	23	
斜		c	iaa	4		c	ia	2		ʦʰ	ia	22		ʦʰ	ɪᴀ	22	
扯		c	iaa	2		c	ia	3		ʦʰ	ia	35		ʦʰ	ɪᴀ	35	
尺		c	iaak	7B		c	iak	7		ʦʰ	iak	23		ʦʰ	ɪᴀk	23	
赤		c	iaak	7B		c	iak	7		ʦʰ	iak	23		ʦʰ	ɪᴀk	23	
綽		c	iaak	7B		c	iak	7		ʦʰ	iak	23		ʦʰ	ɪᴀk	23	
桌		c	iaak	7B		c	iak	7		ʦʰ	iak	23		ʦʰ	ɪᴀk	23	
卓		c	iaak	7B		c	iak	7		ʦʰ	iak	23		ʦʰ	ɪᴀk	23	
潛		c	iaam	4		c	iam	2		ʦʰ	iam	22		ʦʰ	ɪᴀm	22	
諂		c	iaam	2		c	iam	3		ʦʰ	iam	35		ʦʰ	ɪᴀm	35	
簽		c	iaam	1		c	iam	1		ʦʰ	iam	23		ʦʰ	ɪᴀm	23	
請		c	iaang	2		c	iang	3		ʦʰ	iaŋ	35		ʦʰ	ɪᴀŋ	35	
晴		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	
長		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	長久
場		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	
腸		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	
悵		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
暢		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
昌		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
菖		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
猖		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
倡		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
唱		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
薔		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	
牆		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	
鎗		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
戕		c	iaang	4		c	iang	2		ʦʰ	iaŋ	22		ʦʰ	ɪᴀŋ	22	
窗		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
嗆		c	iaang	1		c	iang	1		ʦʰ	iaŋ	23		ʦʰ	ɪᴀŋ	23	
搶		c	iaang	2		c	iang	3		ʦʰ	iaŋ	35		ʦʰ	ɪᴀŋ	35	
超		c	iaau	1		c	iau	1		ʦʰ	iau	23		ʦʰ	ɪᴀw	23	
昭		c	iaau	1		c	iau	1		ʦʰ	iau	23		ʦʰ	ɪᴀw	23	
憔		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	
樵		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	
晁		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	
朝		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	朝廷
潮		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	
瞧		c	iaau	4		c	iau	2		ʦʰ	iau	22		ʦʰ	ɪᴀw	22	
鞘		c	iaau	1		c	iau	1		ʦʰ	iau	23		ʦʰ	ɪᴀw	23	
斥		c	ik	7A		c	ik	6		ʦʰ	ɪk	35		ʦʰ	ɪk	35	
敕		c	ik	7A		c	ik	6		ʦʰ	ɪk	35		ʦʰ	ɪk	35	
前		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
踐		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
錢		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
纏		c	in	4		c	in	2		ʦʰ	in	22		ʦʰ	in	22	
揣		c	in	2		c	in	3		ʦʰ	in	35		ʦʰ	in	35	
串		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
請		c	ing	2		c	ing	3		ʦʰ	ɪŋ	35		ʦʰ	ɛeŋ	35	
情		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
晴		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
呈		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
程		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
逞		c	ing	2		c	ing	3		ʦʰ	ɪŋ	35		ʦʰ	ɛeŋ	35	
騁		c	ing	2		c	ing	3		ʦʰ	ɪŋ	35		ʦʰ	ɛeŋ	35	
懲		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
拯		c	ing	2		c	ing	3		ʦʰ	ɪŋ	35		ʦʰ	ɛeŋ	35	
稱		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	稱呼
秤		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	地秤
秤		c	ing	5		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
澄		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
埕		c	ing	4		c	ing	2		ʦʰ	ɪŋ	22		ʦʰ	ɛeŋ	22	
設		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
撤		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
徹		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
澈		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
轍		c	it	7B		c	it	7		ʦʰ	it	23		ʦʰ	it	23	
初		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
楚		c	o	2		c	o	3		ʦʰ	ɔ	35		ʦʰ	ɔ	35	
礎		c	o	2		c	o	3		ʦʰ	ɔ	35		ʦʰ	ɔ	35	
鋤		c	o	4		c	o	2		ʦʰ	ɔ	22		ʦʰ	ɔ	22	
雛		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
坐		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
齊		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	整齊
隋		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
隨		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
才		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
材		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
財		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
裁		c	oi	4		c	oi	2		ʦʰ	ɔi	22		ʦʰ	ɔj	22	
睬		c	oi	2		c	oi	3		ʦʰ	ɔi	35		ʦʰ	ɔj	35	
綽		c	ok	7B		c	ok	7		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
戳		c	ok	7B		c	ok	7		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
闖		c	ong	2		c	ong	3		ʦʰ	ɔŋ	35		ʦʰ	ɔŋ	35	
庠		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
祥		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
翔		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
敞		c	ong	2		c	ong	3		ʦʰ	ɔŋ	35		ʦʰ	ɔŋ	35	
廠		c	ong	2		c	ong	3		ʦʰ	ɔŋ	35		ʦʰ	ɔŋ	35	
瘡		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
創		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
愴		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
床		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
詳		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	
幢		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	幡幢
藏		c	ong	4		c	ong	2		ʦʰ	ɔŋ	22		ʦʰ	ɔŋ	22	收藏
艙		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
窗		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
川		c	uaan	1		c	uan	1		ʦʰ	uan	23		ʦʰ	ʊᴀn	23	
穿		c	uaan	1		c	uan	1		ʦʰ	uan	23		ʦʰ	ʊᴀn	23	
舛		c	uaan	2		c	uan	3		ʦʰ	uan	35		ʦʰ	ʊᴀn	35	
喘		c	uaan	2		c	uan	3		ʦʰ	uan	35		ʦʰ	ʊᴀn	35	
傳		c	uaan	4		c	uan	2		ʦʰ	uan	22		ʦʰ	ʊᴀn	22	傳播
湍		c	uaan	2		c	uan	3		ʦʰ	uan	35		ʦʰ	ʊᴀn	35	
隋		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
隨		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
吹		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
炊		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
錘		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	鐵錘
衰		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	齊衰
槌		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
鎚		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
椎		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	鐵椎
除		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
徐		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
處		c	ui	5		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	四處
蜍		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
廚		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
搥		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
摧		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
覷		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
櫥		c	ui	4		c	ui	2		ʦʰ	ui	22		ʦʰ	uj	22	
矗		c	uk	7A		c	uk	6		ʦʰ	ʊk	35		ʦʰ	ʊk	35	
束		c	uk	7A		c	uk	6		ʦʰ	ʊk	35		ʦʰ	ʊk	35	
畜		c	uk	7A		c	uk	6		ʦʰ	ʊk	35		ʦʰ	ʊk	35	
齪		c	uk	7A		c	uk	6		ʦʰ	ʊk	35		ʦʰ	ʊk	35	
沖		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
蟲		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	ɔoŋ	22	
衷		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
忡		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
充		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
銃		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
重		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	重新
重		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	ɔoŋ	22	
松		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	ɔoŋ	22	
冢		c	ung	2		c	ung	3		ʦʰ	ʊŋ	35		ʦʰ	ɔoŋ	35	
塚		c	ung	2		c	ung	3		ʦʰ	ʊŋ	35		ʦʰ	ɔoŋ	35	
寵		c	ung	2		c	ung	3		ʦʰ	ʊŋ	35		ʦʰ	ɔoŋ	35	
衝		c	ung	2		c	ung	3		ʦʰ	ʊŋ	35		ʦʰ	ɔoŋ	35	
憧		c	ung	2		c	ung	3		ʦʰ	ʊŋ	35		ʦʰ	ɔoŋ	35	
從		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	ɔoŋ	22	
叢		c	ung	4		c	ung	2		ʦʰ	ʊŋ	22		ʦʰ	ɔoŋ	22	
匆		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
粗		c	uo	1		c	uo	1		ʦʰ	uɔ	23		ʦʰ	uɵ	23	
仔		d	aai	2		d	ai	3		t	ai	35		t	ᴀj	35	豬仔
贊		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
讚		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
習		d	aap	8		d	ap	8		t	ap	31		t	ᴀp	31	
襲		d	aap	8		d	ap	8		t	ap	31		t	ᴀp	31	
遭		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
糟		d	aau	1		d	au	1		t	au	23		t	ᴀw	23	
早		d	aau	2		d	au	3		t	au	35		t	ᴀw	35	
蚤		d	aau	2		d	au	3		t	au	35		t	ᴀw	35	
棗		d	aau	2		d	au	3		t	au	35		t	ᴀw	35	
藻		d	aau	2		d	au	3		t	au	35		t	ᴀw	35	
則		d	ak	7A		d	aek	6		t	ɐk	35		t	ɐk	35	
俊		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
駿		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
津		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
晉		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
進		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
尊		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
曾		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	曾孫
增		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
憎		d	ang	1		d	aeng	1		t	ɐŋ	23		t	ɐŋ	23	
卒		d	at	7A		d	aet	6		t	ɐt	35		t	ɐt	35	士卒
啾		d	au	1		d	aeu	1		t	ɐu	23		t	ɐu	23	
酒		d	au	2		d	aeu	3		t	ɐu	35		t	ɐu	35	
袖		d	au	6		d	aeu	4		t	ɐu	31		t	ɐu	31	
孜		d	i	1		d	i	1		t	i	23		t	i	23	
滋		d	i	1		d	i	1		t	i	23		t	i	23	
仔		d	i	2		d	i	3		t	i	35		t	i	35	仔細
子		d	i	2		d	i	3		t	i	35		t	i	35	
梓		d	i	2		d	i	3		t	i	35		t	i	35	
寺		d	i	6		d	i	4		t	i	31		t	i	31	
嗣		d	i	6		d	i	4		t	i	31		t	i	31	
飼		d	i	6		d	i	4		t	i	31		t	i	31	
巳		d	i	6		d	i	4		t	i	31		t	i	31	
祀		d	i	6		d	i	4		t	i	31		t	i	31	
耜		d	i	6		d	i	4		t	i	31		t	i	31	
紫		d	i	2		d	i	3		t	i	35		t	i	35	
姿		d	i	1		d	i	1		t	i	23		t	i	23	
資		d	i	1		d	i	1		t	i	23		t	i	23	
諮		d	i	1		d	i	1		t	i	23		t	i	23	
恣		d	i	1		d	i	1		t	i	23		t	i	23	恣意
姊		d	i	2		d	i	3		t	i	35		t	i	35	
借		d	iaa	1		d	ia	1		t	ia	23		t	ɪᴀ	23	
姐		d	iaa	2		d	ia	3		t	ia	35		t	ɪᴀ	35	
榭		d	iaa	6		d	ia	4		t	ia	31		t	ɪᴀ	31	
謝		d	iaa	6		d	ia	4		t	ia	31		t	ɪᴀ	31	
脊		d	iaak	7B		d	iak	7		t	iak	23		t	ɪᴀk	23	
蓆		d	iaak	8		d	iak	8		t	iak	31		t	ɪᴀk	31	涼蓆
席		d	iaak	8		d	iak	8		t	iak	31		t	ɪᴀk	31	涼席
雀		d	iaak	9		d	iak	9		t	iak	21		t	ɪᴀk	21	
爵		d	iaak	7A		d	iak	6		t	iak	35		t	ɪᴀk	35	
雀		d	iaak	7A		d	iak	6		t	iak	35		t	ɪᴀk	35	
雀		d	iaak	7B		d	iak	7		t	iak	23		t	ɪᴀk	23	
尖		d	iaam	1		d	iam	1		t	iam	23		t	ɪᴀm	23	
漸		d	iaam	1		d	iam	1		t	iam	23		t	ɪᴀm	23	漸車帷裳
井		d	iaang	2		d	iang	3		t	iaŋ	35		t	ɪᴀŋ	35	
將		d	iaang	1		d	iang	1		t	iaŋ	23		t	ɪᴀŋ	23	將來
漿		d	iaang	1		d	iang	1		t	iaŋ	23		t	ɪᴀŋ	23	
醬		d	iaang	1		d	iang	1		t	iaŋ	23		t	ɪᴀŋ	23	
蔣		d	iaang	2		d	iang	3		t	iaŋ	35		t	ɪᴀŋ	35	
槳		d	iaang	2		d	iang	3		t	iaŋ	35		t	ɪᴀŋ	35	
獎		d	iaang	2		d	iang	3		t	iaŋ	35		t	ɪᴀŋ	35	
象		d	iaang	6		d	iang	4		t	iaŋ	31		t	ɪᴀŋ	31	
像		d	iaang	6		d	iang	4		t	iaŋ	31		t	ɪᴀŋ	31	
橡		d	iaang	6		d	iang	4		t	iaŋ	31		t	ɪᴀŋ	31	
浹		d	iaap	7B		d	iap	7		t	iap	23		t	ɪᴀp	23	
褶		d	iaap	7B		d	iap	7		t	iap	23		t	ɪᴀp	23	皺褶
接		d	iaap	7B		d	iap	7		t	iap	23		t	ɪᴀp	23	
椒		d	iaau	1		d	iau	1		t	iau	23		t	ɪᴀw	23	
焦		d	iaau	1		d	iau	1		t	iau	23		t	ɪᴀw	23	
蕉		d	iaau	1		d	iau	1		t	iau	23		t	ɪᴀw	23	
績		d	ik	7A		d	ik	6		t	ɪk	35		t	ɪk	35	
跡		d	ik	7A		d	ik	6		t	ɪk	35		t	ɪk	35	
蹟		d	ik	7A		d	ik	6		t	ɪk	35		t	ɪk	35	
席		d	ik	8		d	ik	8		t	ɪk	31		t	ɪk	31	席位
夕		d	ik	8		d	ik	8		t	ɪk	31		t	ɪk	31	
汐		d	ik	8		d	ik	8		t	ɪk	31		t	ɪk	31	
蓆		d	ik	8		d	ik	8		t	ɪk	31		t	ɪk	31	
積		d	ik	7A		d	ik	6		t	ɪk	35		t	ɪk	35	
唧		d	ik	7A		d	ik	6		t	ɪk	35		t	ɪk	35	
即		d	ik	7A		d	ik	6		t	ɪk	35		t	ɪk	35	
箋		d	in	1		d	in	1		t	in	23		t	in	23	
濺		d	in	1		d	in	1		t	in	23		t	in	23	濺濺
薦		d	in	1		d	in	1		t	in	23		t	in	23	
煎		d	in	1		d	in	1		t	in	23		t	in	23	
箭		d	in	1		d	in	1		t	in	23		t	in	23	
剪		d	in	2		d	in	3		t	in	35		t	in	35	
翦		d	in	2		d	in	3		t	in	35		t	in	35	
濺		d	in	6		d	in	4		t	in	31		t	in	31	飛濺
遵		d	in	1		d	in	1		t	in	23		t	in	23	
菁		d	ing	1		d	ing	1		t	ɪŋ	23		t	ɛeŋ	23	
晶		d	ing	1		d	ing	1		t	ɪŋ	23		t	ɛeŋ	23	
睛		d	ing	1		d	ing	1		t	ɪŋ	23		t	ɛeŋ	23	
精		d	ing	1		d	ing	1		t	ɪŋ	23		t	ɛeŋ	23	
節		d	it	7A		d	it	6		t	it	35		t	it	35	
癤		d	it	7B		d	it	7		t	it	23		t	it	23	
節		d	it	7B		d	it	7		t	it	23		t	it	23	
絕		d	it	8		d	it	8		t	it	31		t	it	31	
睫		d	it	8		d	it	8		t	it	31		t	it	31	
佐		d	o	1		d	o	1		t	ɔ	23		t	ɔ	23	
左		d	o	2		d	o	3		t	ɔ	35		t	ɔ	35	
擠		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
濟		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	救濟
祭		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
際		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
劑		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
災		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
哉		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
栽		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
載		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	記載
再		d	oi	1		d	oi	1		t	ɔi	23		t	ɔj	23	
宰		d	oi	2		d	oi	3		t	ɔi	35		t	ɔj	35	
載		d	oi	2		d	oi	3		t	ɔi	35		t	ɔj	35	一年半載
作		d	ok	7A		d	ok	6		t	ɔk	35		t	ɔk	35	
作		d	ok	7B		d	ok	7		t	ɔk	23		t	ɔk	23	
贓		d	ong	1		d	ong	1		t	ɔŋ	23		t	ɔŋ	23	
葬		d	ong	1		d	ong	1		t	ɔŋ	23		t	ɔŋ	23	
髒		d	ong	1		d	ong	1		t	ɔŋ	23		t	ɔŋ	23	
奏		d	ou	1		d	ou	1		t	ou	23		t	ou	23	
走		d	ou	2		d	ou	3		t	ou	35		t	ou	35	
鑽		d	uaan	1		d	uan	1		t	uan	23		t	ʊᴀn	23	
醉		d	ui	1		d	ui	1		t	ui	23		t	uj	23	
沮		d	ui	1		d	ui	1		t	ui	23		t	uj	23	沮水，水名
序		d	ui	6		d	ui	4		t	ui	31		t	uj	31	
敘		d	ui	6		d	ui	4		t	ui	31		t	uj	31	
嶼		d	ui	6		d	ui	4		t	ui	31		t	uj	31	島嶼
足		d	ui	1		d	ui	1		t	ui	23		t	uj	23	足恭
最		d	ui	1		d	ui	1		t	ui	23		t	uj	23	
足		d	uk	7A		d	uk	6		t	ʊk	35		t	ʊk	35	足跡
俗		d	uk	8		d	uk	8		t	ʊk	31		t	ʊk	31	
續		d	uk	8		d	uk	8		t	ʊk	31		t	ʊk	31	
樅		d	ung	1		d	ung	1		t	ʊŋ	23		t	ɔoŋ	23	
蹤		d	ung	1		d	ung	1		t	ʊŋ	23		t	ɔoŋ	23	
縱		d	ung	1		d	ung	1		t	ʊŋ	23		t	ɔoŋ	23	縱橫
訟		d	ung	6		d	ung	4		t	ʊŋ	31		t	ɔoŋ	31	
誦		d	ung	6		d	ung	4		t	ʊŋ	31		t	ɔoŋ	31	
宗		d	ung	1		d	ung	1		t	ʊŋ	23		t	ɔoŋ	23	
綜		d	ung	1		d	ung	1		t	ʊŋ	23		t	ɔoŋ	23	
粽		d	ung	2		d	ung	3		t	ʊŋ	35		t	ɔoŋ	35	
總		d	ung	2		d	ung	3		t	ʊŋ	35		t	ɔoŋ	35	
租		d	uo	1		d	uo	1		t	uɔ	23		t	uɵ	23	
祖		d	uo	2		d	uo	3		t	uɔ	35		t	uɵ	35	
組		d	uo	2		d	uo	3		t	uɔ	35		t	uɵ	35	
花		f	aa	1		f	a	1		f	a	23		f	ᴀ	23	
化		f	aa	1		f	a	1		f	a	23		f	ᴀ	23	
快		f	aai	1		f	ai	1		f	ai	23		f	ᴀj	23	
塊		f	aai	1		f	ai	1		f	ai	23		f	ᴀj	23	
傀		f	aai	1		f	ai	1		f	ai	23		f	ᴀj	23	傀儡
筷		f	aai	1		f	ai	1		f	ai	23		f	ᴀj	23	
帆		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
凡		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
犯		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	
范		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	
範		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	
氾		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	
泛		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	
梵		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
販		f	aan	1		f	an	1		f	an	23		f	ᴀn	23	
返		f	aan	2		f	an	3		f	an	35		f	ᴀn	35	
番		f	aan	1		f	an	1		f	an	23		f	ᴀn	23	
蕃		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
藩		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
煩		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
樊		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
繁		f	aan	4		f	an	2		f	an	22		f	ᴀn	22	
飯		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	
翻		f	aan	1		f	an	1		f	an	23		f	ᴀn	23	
反		f	aan	2		f	an	3		f	an	35		f	ᴀn	35	
瓣		f	aan	6		f	an	4		f	an	31		f	ᴀn	31	花瓣
法		f	aat	7A		f	at	6		f	at	35		f	ᴀt	35	
法		f	aat	7B		f	at	7		f	at	23		f	ᴀt	23	
髮		f	aat	7A		f	at	6		f	at	35		f	ᴀt	35	
發		f	aat	7B		f	at	7		f	at	23		f	ᴀt	23	
砝		f	aat	7B		f	at	7		f	at	23		f	ᴀt	23	
份		f	an	6		f	aen	4		f	ɐn	31		f	ɐn	31	
分		f	an	1		f	aen	1		f	ɐn	23		f	ɐn	23	分開
奮		f	an	1		f	aen	1		f	ɐn	23		f	ɐn	23	
糞		f	an	1		f	aen	1		f	ɐn	23		f	ɐn	23	
粉		f	an	2		f	aen	3		f	ɐn	35		f	ɐn	35	
奮		f	an	6		f	aen	4		f	ɐn	31		f	ɐn	31	
氛		f	an	1		f	aen	1		f	ɐn	23		f	ɐn	23	
焚		f	an	4		f	aen	2		f	ɐn	22		f	ɐn	22	
墳		f	an	4		f	aen	2		f	ɐn	22		f	ɐn	22	
