單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
嗤		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
持		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
祠		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
詞		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
辭		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
慈		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
熾		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
廁		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
幟		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
似		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
姒		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
恃		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
恥		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
齒		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
始		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
雌		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
雌		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
疵		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
刺		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
賜		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
翅		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
此		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
侈		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
弛		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
差		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	參差
池		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
馳		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
茨		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
瓷		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
次		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
矢		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
遲		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
儲		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
躇		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
處		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
署		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
佇		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
杼		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
貯		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
杵		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
廚		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
柱		c	i	1		c	i	1		ʦʰ	i	23		ʦʰ	i	23	
扯		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
柿		c	i	2		c	i	3		ʦʰ	i	45		ʦʰ	i	45	
櫥		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
磁		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
柿		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	
匙		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	茶匙，湯匙，一本作“瓷”
茲		c	i	4		c	i	2		ʦʰ	i	21		ʦʰ	i	21	龜茲，國名
尺		c	iak	7b		c	iak	6		ʦʰ	iɐk	23		ʦʰ	ɪɐk	23	
赤		c	iak	7b		c	iak	6		ʦʰ	iɐk	23		ʦʰ	ɪɐk	23	
青		c	iang	1		c	iang	1		ʦʰ	iɐŋ	23		ʦʰ	ɪɐŋ	23	
醒		c	iang	2		c	iang	3		ʦʰ	iɐŋ	45		ʦʰ	ɪɐŋ	45	
請		c	iang	2		c	iang	3		ʦʰ	iɐŋ	45		ʦʰ	ɪɐŋ	45	
晴		c	iang	4		c	iang	2		ʦʰ	iɐŋ	21		ʦʰ	ɪɐŋ	21	
斥		c	ik	7a		c	ik	5		ʦʰ	ɪk	45		ʦʰ	ɛek	45	
戚		c	ik	7a		c	ik	5		ʦʰ	ɪk	45		ʦʰ	ɛek	45	
敕		c	ik	7a		c	ik	5		ʦʰ	ɪk	45		ʦʰ	ɛek	45	
籤		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
纖		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
潛		c	im	4		c	im	2		ʦʰ	im	21		ʦʰ	im	21	
塹		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
諂		c	im	2		c	im	3		ʦʰ	im	45		ʦʰ	im	45	
簽		c	im	1		c	im	1		ʦʰ	im	23		ʦʰ	im	23	
湍		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
竄		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
村		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
存		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
寸		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
忖		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
川		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
穿		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
遷		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
痊		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
詮		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
銓		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
拴		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
全		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
泉		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
錢		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
踐		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
舛		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
喘		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
傳		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	傳播
纏		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
千		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
仟		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
阡		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
淺		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
前		c	in	4		c	in	2		ʦʰ	in	21		ʦʰ	in	21	
揣		c	in	2		c	in	3		ʦʰ	in	45		ʦʰ	in	45	
串		c	in	1		c	in	1		ʦʰ	in	23		ʦʰ	in	23	
澄		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
青		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	
蜻		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	
清		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	
請		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	ɛeŋ	45	
情		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
晴		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
呈		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
程		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
逞		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	ɛeŋ	45	
騁		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	ɛeŋ	45	
懲		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
稱		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	稱呼
秤		c	ing	1		c	ing	1		ʦʰ	ɪŋ	23		ʦʰ	ɛeŋ	23	地秤
秤		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
拯		c	ing	2		c	ing	3		ʦʰ	ɪŋ	45		ʦʰ	ɛeŋ	45	
埕		c	ing	4		c	ing	2		ʦʰ	ɪŋ	21		ʦʰ	ɛeŋ	21	
桌		c	iok	7b		c	iok	6		ʦʰ	iɔk	23		ʦʰ	ɪɔk	23	
卓		c	iok	7b		c	iok	6		ʦʰ	iɔk	23		ʦʰ	ɪɔk	23	
綽		c	iok	7b		c	iok	6		ʦʰ	iɔk	23		ʦʰ	ɪɔk	23	
戕		c	iong	4		c	iong	2		ʦʰ	iɔŋ	21		ʦʰ	ɪɔŋ	21	
鎗		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
槍		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
鏘		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
搶		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
昌		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
菖		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
猖		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
倡		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
長		c	iong	4		c	iong	2		ʦʰ	iɔŋ	21		ʦʰ	ɪɔŋ	21	長久
場		c	iong	4		c	iong	2		ʦʰ	iɔŋ	21		ʦʰ	ɪɔŋ	21	
腸		c	iong	4		c	iong	2		ʦʰ	iɔŋ	21		ʦʰ	ɪɔŋ	21	
薔		c	iong	4		c	iong	2		ʦʰ	iɔŋ	21		ʦʰ	ɪɔŋ	21	
牆		c	iong	4		c	iong	2		ʦʰ	iɔŋ	21		ʦʰ	ɪɔŋ	21	
悵		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
暢		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
唱		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
窗		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
嗆		c	iong	1		c	iong	1		ʦʰ	iɔŋ	23		ʦʰ	ɪɔŋ	23	
搶		c	iong	2		c	iong	3		ʦʰ	iɔŋ	45		ʦʰ	ɪɔŋ	45	
妾		c	ip	7b		c	ip	6		ʦʰ	ip	23		ʦʰ	ip	23	
撮		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	
設		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	
撤		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	
徹		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	
澈		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	
轍		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	
切		c	it	7b		c	it	6		ʦʰ	it	23		ʦʰ	it	23	急切
昭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
憔		c	iu	4		c	iu	2		ʦʰ	iu	21		ʦʰ	iw	21	
樵		c	iu	4		c	iu	2		ʦʰ	iu	21		ʦʰ	iw	21	
俏		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
峭		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
肖		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	肖像
悄		c	iu	2		c	iu	3		ʦʰ	iu	45		ʦʰ	iw	45	
超		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
晁		c	iu	4		c	iu	2		ʦʰ	iu	21		ʦʰ	iw	21	
朝		c	iu	4		c	iu	2		ʦʰ	iu	21		ʦʰ	iw	21	朝廷
潮		c	iu	4		c	iu	2		ʦʰ	iu	21		ʦʰ	iw	21	
瞧		c	iu	4		c	iu	2		ʦʰ	iu	21		ʦʰ	iw	21	
鞘		c	iu	1		c	iu	1		ʦʰ	iu	23		ʦʰ	iw	23	
錯		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
搓		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
磋		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
蹉		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
挫		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
坐		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
初		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
鋤		c	o	4		c	o	2		ʦʰ	ɔ	21		ʦʰ	ɔ	21	
楚		c	o	2		c	o	3		ʦʰ	ɔ	45		ʦʰ	ɔ	45	
礎		c	o	2		c	o	3		ʦʰ	ɔ	45		ʦʰ	ɔ	45	
雛		c	o	1		c	o	1		ʦʰ	ɔ	23		ʦʰ	ɔ	23	
蔡		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	
才		c	oi	4		c	oi	2		ʦʰ	ɔi	21		ʦʰ	ɔj	21	
材		c	oi	4		c	oi	2		ʦʰ	ɔi	21		ʦʰ	ɔj	21	
財		c	oi	4		c	oi	2		ʦʰ	ɔi	21		ʦʰ	ɔj	21	
裁		c	oi	4		c	oi	2		ʦʰ	ɔi	21		ʦʰ	ɔj	21	
菜		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	
塞		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	塞外
賽		c	oi	1		c	oi	1		ʦʰ	ɔi	23		ʦʰ	ɔj	23	
采		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
採		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
彩		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
綵		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
睬		c	oi	2		c	oi	3		ʦʰ	ɔi	45		ʦʰ	ɔj	45	
綽		c	ok	7b		c	ok	6		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
戳		c	ok	7b		c	ok	6		ʦʰ	ɔk	23		ʦʰ	ɔk	23	
倉		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
蒼		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
滄		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
藏		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	收藏
幢		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	幡幢
闖		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
瘡		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
創		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
庠		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	
祥		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	
翔		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	
床		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	
詳		c	ong	4		c	ong	2		ʦʰ	ɔŋ	21		ʦʰ	ɔŋ	21	
愴		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
敞		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
廠		c	ong	2		c	ong	3		ʦʰ	ɔŋ	45		ʦʰ	ɔŋ	45	
艙		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
窗		c	ong	1		c	ong	1		ʦʰ	ɔŋ	23		ʦʰ	ɔŋ	23	
醋		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
厝		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
措		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
錯		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	同“措”
粗		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
操		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
槽		c	ou	4		c	ou	2		ʦʰ	ou	21		ʦʰ	ow	21	
曹		c	ou	4		c	ou	2		ʦʰ	ou	21		ʦʰ	ow	21	
嘈		c	ou	4		c	ou	2		ʦʰ	ou	21		ʦʰ	ow	21	
躁		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
糙		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
噪		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
澡		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
燥		c	ou	1		c	ou	1		ʦʰ	ou	23		ʦʰ	ow	23	
草		c	ou	2		c	ou	3		ʦʰ	ou	45		ʦʰ	ow	45	
趣		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
崔		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
催		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
摧		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
搥		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
璀		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
脆		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
吹		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
炊		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
隋		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
隨		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
衰		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	齊衰
錘		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	鐵錘
翠		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
槌		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
鎚		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
椎		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	鐵椎
蛆		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
除		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
徐		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
蜍		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
處		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	四處
趨		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
娶		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
廚		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
取		c	ui	2		c	ui	3		ʦʰ	ui	45		ʦʰ	uj	45	
覷		c	ui	1		c	ui	1		ʦʰ	ui	23		ʦʰ	uj	23	
櫥		c	ui	4		c	ui	2		ʦʰ	ui	21		ʦʰ	uj	21	
蹙		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
蹴		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
蓄		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
矗		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
簇		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
速		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
促		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
束		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
畜		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
齪		c	uk	7a		c	uk	5		ʦʰ	ʊk	45		ʦʰ	ɔok	45	
沖		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
衷		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
忡		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
充		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
蟲		c	ung	4		c	ung	2		ʦʰ	ʊŋ	21		ʦʰ	ɔoŋ	21	
銃		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
囪		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
蔥		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
聰		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
叢		c	ung	4		c	ung	2		ʦʰ	ʊŋ	21		ʦʰ	ɔoŋ	21	
衝		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	ɔoŋ	45	
憧		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	ɔoŋ	45	
重		c	ung	4		c	ung	2		ʦʰ	ʊŋ	21		ʦʰ	ɔoŋ	21	
松		c	ung	4		c	ung	2		ʦʰ	ʊŋ	21		ʦʰ	ɔoŋ	21	
從		c	ung	4		c	ung	2		ʦʰ	ʊŋ	21		ʦʰ	ɔoŋ	21	
重		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	重新
冢		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	ɔoŋ	45	
塚		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	ɔoŋ	45	
寵		c	ung	2		c	ung	3		ʦʰ	ʊŋ	45		ʦʰ	ɔoŋ	45	
匆		c	ung	1		c	ung	1		ʦʰ	ʊŋ	23		ʦʰ	ɔoŋ	23	
打		d	aa	2		d	a	3		t	a	45		t	ᴀ	45	
帶		d	aai	1		d	ai	1		t	ai	23		t	ᴀj	23	
帶		d	aai	4		d	ai	2		t	ai	21		t	ᴀj	21	
大		d	aai	6		d	ai	4		t	ai	32		t	ᴀj	32	
戴		d	aai	1		d	ai	1		t	ai	23		t	ᴀj	23	
歹		d	aai	2		d	ai	3		t	ai	45		t	ᴀj	45	
眈		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
耽		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
擔		d	aam	1		d	am	1		t	am	23		t	ᴀm	23	
澹		d	aam	6		d	am	4		t	am	32		t	ᴀm	32	
膽		d	aam	2		d	am	3		t	am	45		t	ᴀm	45	
淡		d	aam	6		d	am	4		t	am	32		t	ᴀm	32	冷淡
丹		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
單		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	單純
殫		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
但		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
旦		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
憚		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
彈		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	彈丸
誕		d	aan	1		d	an	1		t	an	23		t	ᴀn	23	
蛋		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	
撢		d	aan	6		d	an	4		t	an	32		t	ᴀn	32	雞毛撢子
答		d	aap	7b		d	ap	6		t	ap	23		t	ᴀp	23	
沓		d	aap	8		d	ap	7		t	ap	32		t	ᴀp	32	
踏		d	aap	8		d	ap	7		t	ap	32		t	ᴀp	32	
搭		d	aap	7b		d	ap	6		t	ap	23		t	ᴀp	23	
蹋		d	aap	8		d	ap	7		t	ap	32		t	ᴀp	32	
拓		d	aap	8		d	ap	7		t	ap	32		t	ᴀp	32	拓本
達		d	aat	8		d	at	7		t	at	32		t	ᴀt	32	
締		d	ai	1		d	aei	1		t	ɐi	23		t	ɐi	23	
低		d	ai	1		d	aei	1		t	ɐi	23		t	ɐi	23	
柢		d	ai	2		d	aei	3		t	ɐi	45		t	ɐi	45	
帝		d	ai	1		d	aei	1		t	ɐi	23		t	ɐi	23	
諦		d	ai	1		d	aei	1		t	ɐi	23		t	ɐi	23	
逮		d	ai	6		d	aei	4		t	ɐi	32		t	ɐi	32	
第		d	ai	6		d	aei	4		t	ɐi	32		t	ɐi	32	
隸		d	ai	6		d	aei	4		t	ɐi	32		t	ɐi	32	
邸		d	ai	2		d	aei	3		t	ɐi	45		t	ɐi	45	
抵		d	ai	2		d	aei	3		t	ɐi	45		t	ɐi	45	
底		d	ai	2		d	aei	3		t	ɐi	45		t	ɐi	45	
牴		d	ai	2		d	aei	3		t	ɐi	45		t	ɐi	45	
弟		d	ai	6		d	aei	4		t	ɐi	32		t	ɐi	32	
遞		d	ai	6		d	aei	4		t	ɐi	32		t	ɐi	32	
蒂		d	ai	1		d	aei	1		t	ɐi	23		t	ɐi	23	
得		d	ak	7a		d	aek	5		t	ɐk	45		t	ɐk	45	
德		d	ak	7a		d	aek	5		t	ɐk	45		t	ɐk	45	
特		d	ak	8		d	aek	7		t	ɐk	32		t	ɐk	32	
砧		d	am	4		d	aem	2		t	ɐm	21		t	ɐm	21	砧板
敦		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
墩		d	an	1		d	aen	1		t	ɐn	23		t	ɐn	23	
沌		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
燉		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
鈍		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
頓		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	安頓
遁		d	an	6		d	aen	4		t	ɐn	32		t	ɐn	32	
